episode,total_reward,episode_length,avg_loss,avg_q_value,epsilon,timestamp,total_steps,training_time_seconds,eval_reward,buffer_reward_min,buffer_reward_max,buffer_reward_mean,buffer_reward_std
311,500.0,359,0.007383369420292891,85.94176389111414,0.01,2026-01-23T03:17:46.721943,107598,1.117903709411621,,0.0,5.0,0.007415,0.11182025
312,975.0,598,0.006196880449230472,79.45219287872314,0.01,2026-01-23T03:17:48.587689,108196,1.845442533493042,,0.0,5.0,0.00753,0.114894725
313,475.0,389,0.005781589087564498,92.54008811559433,0.01,2026-01-23T03:17:49.814254,108585,1.204850673675537,,0.0,5.0,0.007545,0.11575545
314,475.0,374,0.0035500955612709126,76.81636964952624,0.01,2026-01-23T03:17:50.997098,108959,1.1623694896697998,,0.0,5.0,0.007625,0.11667523
315,500.0,664,0.005155437540345113,71.80170933168326,0.01,2026-01-23T03:17:53.136629,109623,2.119377374649048,,0.0,5.0,0.007685,0.117567815
316,475.0,374,0.0053184609213430024,85.52959854538376,0.01,2026-01-23T03:17:54.343389,109997,1.1865050792694092,,0.0,5.0,0.007735,0.11844375
317,475.0,401,0.005519434378948062,88.63111729621887,0.01,2026-01-23T03:17:55.625243,110398,1.2615265846252441,,0.0,5.0,0.00778,0.119308285
318,400.0,423,0.004003375900951637,86.25791097241779,0.01,2026-01-23T03:17:56.982763,110821,1.3369011878967285,,0.0,5.0,0.007825,0.12016663
319,475.0,449,0.004554362353784117,93.18272139809348,0.01,2026-01-23T03:17:58.446202,111270,1.4430482387542725,,0.0,5.0,0.00788,0.121028535
320,475.0,684,0.0052874120164607815,81.55702050526936,0.01,2026-01-23T03:18:00.672558,111954,2.2053470611572266,,0.0,5.0,0.007795,0.11978309
321,475.0,403,0.003863238682970405,82.69753885269165,0.01,2026-01-23T03:18:01.987345,112357,1.2946751117706299,,0.0,5.0,0.00785,0.12064776
322,475.0,578,0.00560551711582932,97.34682458022544,0.01,2026-01-23T03:18:03.862991,112935,1.8553497791290283,,0.0,5.0,0.0079,0.121501386
323,475.0,482,0.004557136504445225,95.77985278765361,0.01,2026-01-23T03:18:05.426043,113417,1.5420777797698975,,0.0,5.0,0.007985,0.12238256
324,400.0,553,0.005057566761804212,111.92393008145419,0.01,2026-01-23T03:18:07.230877,113970,1.7831928730010986,,0.0,5.0,0.008045,0.12323364
325,475.0,438,0.0040984776252034035,76.340435331518,0.01,2026-01-23T03:18:08.651679,114408,1.3999130725860596,,0.0,5.0,0.008095,0.12406942
326,475.0,659,0.005115739472041076,74.35717669400302,0.01,2026-01-23T03:18:10.756755,115067,2.084329843521118,,0.0,5.0,0.00806,0.12415731
327,400.0,423,0.0042681163731252865,103.55019360496884,0.01,2026-01-23T03:18:12.113034,115490,1.334930419921875,,0.0,5.0,0.00809,0.124968216
328,475.0,520,0.005340671390653229,85.08011597853441,0.01,2026-01-23T03:18:13.797528,116010,1.663733959197998,,0.0,5.0,0.00818,0.12582959
329,400.0,338,0.004880224423044745,87.28433048023896,0.01,2026-01-23T03:18:14.880346,116348,1.0623953342437744,,0.0,5.0,0.008135,0.12590697
330,475.0,380,0.006284390291272614,133.64689877158716,0.01,2026-01-23T03:18:16.103023,116728,1.2024762630462646,,0.0,5.0,0.00814,0.12591162
331,475.0,718,0.004375907231102853,86.98330328199599,0.01,2026-01-23T03:18:18.421812,117446,2.2985188961029053,,0.0,5.0,0.008215,0.12675278
332,500.0,489,0.004203815219322375,84.09128313648458,0.01,2026-01-23T03:18:19.991475,117935,1.549130916595459,,0.0,5.0,0.008235,0.12753797
333,600.0,700,0.0035300030980059613,66.20180463790894,0.01,2026-01-23T03:18:22.205826,118635,2.1943047046661377,,0.0,5.0,0.00829,0.12840863
334,175.0,433,0.00450465783201666,78.37186023800872,0.01,2026-01-23T03:18:23.628671,119068,1.4028098583221436,,0.0,5.0,0.00828,0.12839954
335,475.0,535,0.004170679909832499,78.11911116706,0.01,2026-01-23T03:18:25.370662,119603,1.7200534343719482,,0.0,5.0,0.008355,0.12922439
336,475.0,404,0.0026237106532789765,109.54349098205566,0.01,2026-01-23T03:18:26.649071,120007,1.2579529285430908,,0.0,5.0,0.00844,0.13005294
337,975.0,618,0.006613029737866694,78.9754678357032,0.01,2026-01-23T03:18:28.624476,120625,1.954505205154419,,0.0,5.0,0.00856,0.13270918
338,550.0,502,0.0058913037553429606,96.98641124725341,0.01,2026-01-23T03:18:30.260352,121127,1.6146035194396973,,0.0,5.0,0.008615,0.13348982
339,575.0,472,0.003915250731591621,140.81194061928608,0.01,2026-01-23T03:18:31.808662,121599,1.5274412631988525,,0.0,5.0,0.008645,0.1342442
340,475.0,437,0.005604753002196297,87.17915500294079,0.01,2026-01-23T03:18:33.264451,122036,1.4335284233093262,,0.0,5.0,0.008715,0.1350289
341,475.0,395,0.0051653879840159785,94.27574713230133,0.01,2026-01-23T03:18:34.552646,122431,1.2673768997192383,,0.0,5.0,0.008775,0.1358004
342,475.0,378,0.004209657126155339,81.89965062528043,0.01,2026-01-23T03:18:35.773394,122809,1.2000834941864014,,0.0,5.0,0.00881,0.13654625
343,475.0,326,0.006621942680794746,90.37262396378951,0.01,2026-01-23T03:18:36.827923,123135,1.0340638160705566,,0.0,5.0,0.00889,0.13732615
344,475.0,415,0.004561164399742016,83.48319886370403,0.01,2026-01-23T03:18:38.201285,123550,1.3531064987182617,,0.0,5.0,0.008945,0.13808055
345,475.0,401,0.005553253419930115,108.64817168072956,0.01,2026-01-23T03:18:39.528050,123951,1.3058531284332275,,0.0,5.0,0.008985,0.13881831
346,475.0,467,0.004284036763356594,103.67205321270487,0.01,2026-01-23T03:18:41.100069,124418,1.547523021697998,,0.0,5.0,0.00898,0.13881414
347,475.0,468,0.0027393315879938505,99.38614364380533,0.01,2026-01-23T03:18:42.629980,124886,1.509589433670044,,0.0,5.0,0.00898,0.13881414
348,475.0,582,0.005593238864094019,108.62373578959497,0.01,2026-01-23T03:18:44.540685,125468,1.8901655673980713,,0.0,5.0,0.008985,0.1388183
349,475.0,383,0.005223934544789556,97.82806250987909,0.01,2026-01-23T03:18:45.795466,125851,1.2342967987060547,,0.0,5.0,0.00905,0.13957292
350,475.0,489,0.005052668871940114,113.34569402535756,0.01,2026-01-23T03:18:47.542850,126340,1.5980052947998047,,0.0,5.0,0.009115,0.14032345
351,175.0,359,0.003928044416372561,96.70695887671576,0.01,2026-01-23T03:18:48.726291,126699,1.162987470626831,,0.0,5.0,0.009045,0.1396762
352,75.0,322,0.004012509016320109,156.19241217410925,0.01,2026-01-23T03:18:49.781304,127021,1.0345768928527832,,0.0,5.0,0.009055,0.1396845
353,175.0,453,0.003575870185159147,101.89578340318468,0.01,2026-01-23T03:18:51.257707,127474,1.4554133415222168,,0.0,5.0,0.008895,0.13814712
354,475.0,582,0.003759804328277322,81.86193702960837,0.01,2026-01-23T03:18:53.177171,128056,1.8995087146759033,,0.0,5.0,0.00888,0.13813454
355,475.0,564,0.003669784271291324,104.31093004771641,0.01,2026-01-23T03:18:55.001513,128620,1.8037593364715576,,0.0,5.0,0.008945,0.1388929
356,475.0,587,0.00486203398128661,102.73186009617176,0.01,2026-01-23T03:18:56.870761,129207,1.8485896587371826,,0.0,5.0,0.008855,0.13811348
357,475.0,563,0.0033450788229986627,91.75859076636178,0.01,2026-01-23T03:18:58.679810,129770,1.7888197898864746,,0.0,5.0,0.008935,0.13888454
358,475.0,624,0.005467922584484181,118.58887310633584,0.01,2026-01-23T03:19:00.678861,130394,1.9782707691192627,,0.0,5.0,0.008925,0.1388762
359,225.0,406,0.004105464692111127,142.1974877357483,0.01,2026-01-23T03:19:01.982483,130800,1.2830300331115723,,0.0,5.0,0.00887,0.1381261
360,475.0,494,0.004182444785255939,112.26709131240845,0.01,2026-01-23T03:19:03.597899,131294,1.5943901538848877,,0.0,5.0,0.00879,0.13735077
361,475.0,333,0.005531360977329314,95.81651046059348,0.01,2026-01-23T03:19:04.711178,131627,1.0927777290344238,,0.0,5.0,0.0088,0.13735923
362,450.0,373,0.00362804515073852,119.40696994678395,0.01,2026-01-23T03:19:05.913474,132000,1.1817045211791992,,0.0,5.0,0.00887,0.1381261
363,550.0,387,0.0025205701429513285,114.76596079117212,0.01,2026-01-23T03:19:07.157112,132387,1.2229056358337402,,0.0,5.0,0.008975,0.13891792
364,575.0,456,0.0035924433133281445,174.49532799098802,0.01,2026-01-23T03:19:08.608327,132843,1.4311459064483643,,0.0,5.0,0.00908,0.13970523
365,175.0,443,0.0036505925421476027,92.7892010862177,0.01,2026-01-23T03:19:10.067741,133286,1.4386038780212402,,0.0,5.0,0.00903,0.13896391
366,475.0,618,0.0023074944300817387,103.47345837085477,0.01,2026-01-23T03:19:12.080780,133904,1.9916603565216064,,0.0,5.0,0.00903,0.1390718
367,525.0,495,0.0028914354552398436,116.70468470515037,0.01,2026-01-23T03:19:13.744833,134399,1.642958402633667,,0.0,5.0,0.00909,0.13982086
368,475.0,524,0.0027288183574219822,139.03511440529013,0.01,2026-01-23T03:19:15.458796,134923,1.6932775974273682,,0.0,5.0,0.00906,0.13979597
369,475.0,479,0.004099902192441125,110.70589234431584,0.01,2026-01-23T03:19:17.030353,135402,1.5506062507629395,,0.0,5.0,0.009135,0.14055358
370,575.0,814,0.0036924014188116417,99.93733149398992,0.01,2026-01-23T03:19:19.685049,136216,2.6337695121765137,,0.0,5.0,0.009135,0.14071356
371,250.0,336,0.002504794320831185,169.3138204462388,0.01,2026-01-23T03:19:20.791471,136552,1.0853219032287598,,0.0,5.0,0.009075,0.14007637
372,500.0,380,0.0046228194842115045,166.65907548603258,0.01,2026-01-23T03:19:22.043443,136932,1.2302992343902588,,0.0,5.0,0.00914,0.14082424
373,475.0,630,0.00453341533375351,112.92099436502608,0.01,2026-01-23T03:19:24.133314,137562,2.0692601203918457,,0.0,5.0,0.00907,0.14007224
374,475.0,470,0.0025702194379055468,118.6113069412556,0.01,2026-01-23T03:19:25.680410,138032,1.5267691612243652,,0.0,5.0,0.00913,0.14081597
375,475.0,558,0.00298533785514467,151.6168437610973,0.01,2026-01-23T03:19:27.523922,138590,1.822697401046753,,0.0,5.0,0.009045,0.14005157
376,475.0,358,0.0032680703443475068,121.15531963772244,0.01,2026-01-23T03:19:28.720175,138948,1.1755943298339844,,0.0,5.0,0.00912,0.14080775
377,475.0,350,0.004231609678005471,123.69275436401367,0.01,2026-01-23T03:19:29.906113,139298,1.1653826236724854,,0.0,5.0,0.009175,0.14154351
378,525.0,992,0.002872851655702107,133.54326344499685,0.01,2026-01-23T03:19:33.237171,140290,3.310445547103882,,0.0,5.0,0.009105,0.14079541
379,500.0,512,0.0032843339991254304,103.07757392296425,0.01,2026-01-23T03:19:34.923497,140802,1.6655149459838867,,0.0,5.0,0.009155,0.14152718
380,475.0,865,0.0034343474503974753,108.33383167621702,0.01,2026-01-23T03:19:37.719018,141667,2.7740907669067383,,0.0,5.0,0.009135,0.14219813
381,550.0,587,0.0029956466630743496,136.3392414480953,0.01,2026-01-23T03:19:39.618577,142254,1.8788726329803467,,0.0,5.0,0.00909,0.14117321
382,475.0,575,0.003801383826769246,102.13615551329495,0.01,2026-01-23T03:19:41.513031,142829,1.8737709522247314,,0.0,5.0,0.009095,0.14117731
383,475.0,546,0.0019149773590335691,116.18949179215865,0.01,2026-01-23T03:19:43.311776,143375,1.7784695625305176,,0.0,5.0,0.00912,0.14188665
384,525.0,783,0.0024293407391852294,102.56567607781825,0.01,2026-01-23T03:19:45.812354,144158,2.480180263519287,,0.0,5.0,0.009155,0.14260063
385,75.0,320,0.0021511031554837245,111.34989309310913,0.01,2026-01-23T03:19:46.839526,144478,1.0070521831512451,,0.0,5.0,0.00914,0.14258845
386,150.0,409,0.002594250437271382,95.77667534060595,0.01,2026-01-23T03:19:48.155372,144887,1.294365644454956,,0.0,5.0,0.00908,0.14185397
387,525.0,591,0.004391803871840239,116.40094310954466,0.01,2026-01-23T03:19:50.051781,145478,1.8758506774902344,,0.0,5.0,0.009025,0.141809
388,475.0,725,0.0027644759314638134,109.50266357317362,0.01,2026-01-23T03:19:52.376115,146203,2.3037734031677246,,0.0,5.0,0.00899,0.1417804
389,500.0,435,0.002751781178327898,162.2021317592887,0.01,2026-01-23T03:19:53.819445,146638,1.4230754375457764,,0.0,5.0,0.009055,0.14251933
390,475.0,399,0.001782439829548821,121.29149942398071,0.01,2026-01-23T03:19:55.103799,147037,1.2635397911071777,,0.0,5.0,0.009105,0.14324227
391,475.0,575,0.0032532382455397525,130.05509653995776,0.01,2026-01-23T03:19:56.932739,147612,1.8081741333007812,,0.0,5.0,0.009105,0.14324227
392,525.0,549,0.0026124452103561324,131.24041321494363,0.01,2026-01-23T03:19:58.720038,148161,1.7667064666748047,,0.0,5.0,0.00915,0.14395757
393,475.0,575,0.0029887030229604405,112.2996974242361,0.01,2026-01-23T03:20:00.575517,148736,1.8349061012268066,,0.0,5.0,0.00921,0.14468127
394,475.0,635,0.0026346677068431745,114.54833644628525,0.01,2026-01-23T03:20:02.626757,149371,2.0298869609832764,,0.0,5.0,0.009255,0.14538947
395,525.0,567,0.001963254696290408,132.07225511755263,0.01,2026-01-23T03:20:04.498154,149938,1.850050687789917,,0.0,5.0,0.00924,0.14537753
396,525.0,391,0.006252832961035892,180.02437963241186,0.01,2026-01-23T03:20:05.769036,150329,1.249877691268921,,0.0,5.0,0.009235,0.14440727
397,600.0,699,0.004215176050950374,117.20963950838362,0.01,2026-01-23T03:20:07.984735,151028,2.1951262950897217,,0.0,5.0,0.00923,0.14440326
398,500.0,398,0.003647428972180933,156.4927975654602,0.01,2026-01-23T03:20:09.267233,151426,1.2614612579345703,,0.0,5.0,0.009235,0.14440727
399,475.0,493,0.0027018036344088614,110.59221333873515,0.01,2026-01-23T03:21:11.408366,151919,1.5834903717041016,609.0,0.0,5.0,0.00925,0.14441933
400,575.0,1128,0.002068736854932483,93.09547677504278,0.01,2026-01-23T03:21:15.180899,153047,3.6177022457122803,,0.0,5.0,0.009155,0.14274082
401,700.0,988,0.003450322309413887,94.13217662079165,0.01,2026-01-23T03:21:18.353701,154035,3.1521124839782715,,0.0,5.0,0.009145,0.1427327
402,500.0,629,0.0028974104952794733,166.8970218234592,0.01,2026-01-23T03:21:20.381486,154664,2.007282257080078,,0.0,5.0,0.00907,0.14198673
403,500.0,634,0.004558161336688265,185.59660121372767,0.01,2026-01-23T03:21:22.453450,155298,2.0513415336608887,,0.0,5.0,0.00907,0.14198673
404,475.0,691,0.0034344418456644884,114.67945444411126,0.01,2026-01-23T03:21:24.680062,155989,2.2063305377960205,,0.0,5.0,0.00904,0.14196225
405,575.0,543,0.003074141111466344,104.48431732979688,0.01,2026-01-23T03:21:26.394005,156532,1.693115234375,,0.0,5.0,0.00906,0.14197858
406,475.0,454,0.003370761957383998,125.81555519104003,0.01,2026-01-23T03:21:27.864762,156986,1.4498000144958496,,0.0,5.0,0.00905,0.14197041
407,500.0,438,0.002426524993180382,156.61465376073664,0.01,2026-01-23T03:21:29.274766,157424,1.3883512020111084,,0.0,5.0,0.009055,0.14197451
408,475.0,552,0.003340311597437701,100.19638522755017,0.01,2026-01-23T03:21:31.051120,157976,1.7554106712341309,,0.0,5.0,0.009055,0.14197451
409,525.0,563,0.002505357556011794,107.38957691192627,0.01,2026-01-23T03:21:32.916668,158539,1.8451452255249023,,0.0,5.0,0.00896,0.14021312
410,500.0,598,0.002192420921831702,110.66775881449381,0.01,2026-01-23T03:21:34.820240,159137,1.8835220336914062,,0.0,5.0,0.008875,0.13944529
411,475.0,486,0.0018670040520373731,99.54778861999512,0.01,2026-01-23T03:21:36.391114,159623,1.5502839088439941,,0.0,5.0,0.00896,0.14021312
412,475.0,523,0.0030934980280177956,108.03144634686984,0.01,2026-01-23T03:21:38.101741,160146,1.6897413730621338,,0.0,5.0,0.00888,0.13944946
413,475.0,808,0.0023788035803590903,96.47395230516975,0.01,2026-01-23T03:21:40.695401,160954,2.5731356143951416,,0.0,5.0,0.0088,0.13868149
414,500.0,495,0.0029534510616213085,99.85993239344383,0.01,2026-01-23T03:21:42.306084,161449,1.5902175903320312,,0.0,5.0,0.008795,0.13867731
415,675.0,905,0.0018494360068062735,108.88291407155467,0.01,2026-01-23T03:21:45.321298,162354,2.992029905319214,,0.0,5.0,0.00883,0.1387607
416,525.0,605,0.00231116123807927,97.78022842407226,0.01,2026-01-23T03:21:47.378637,162959,2.036345958709717,,0.0,5.0,0.00884,0.13876906
417,500.0,511,0.0021623346894137706,111.14893043742461,0.01,2026-01-23T03:21:49.102064,163470,1.7021937370300293,,0.0,5.0,0.008835,0.13876487
418,650.0,917,0.0022893791281840886,114.99627262613048,0.01,2026-01-23T03:21:52.184900,164387,3.0613958835601807,,0.0,5.0,0.0088,0.13808532
419,475.0,442,0.0013974844782338055,111.19555671648546,0.01,2026-01-23T03:21:53.707346,164829,1.501265048980713,,0.0,5.0,0.0088,0.13808532
420,500.0,471,0.0024383677835272542,116.19562931390519,0.01,2026-01-23T03:21:55.290191,165300,1.562032699584961,,0.0,5.0,0.00882,0.13810217
421,525.0,550,0.0028322543054985416,147.54654273986816,0.01,2026-01-23T03:21:57.149755,165850,1.837684154510498,,0.0,5.0,0.008845,0.13812318
422,500.0,887,0.0027941454358039086,111.05640947149041,0.01,2026-01-23T03:22:00.121255,166737,2.949723482131958,,0.0,5.0,0.008755,0.13733935
423,575.0,364,0.002553108586366043,185.54200724008922,0.01,2026-01-23T03:22:01.365692,167101,1.2237286567687988,,0.0,5.0,0.00879,0.13736898
424,525.0,378,0.0016158088975417842,179.67507645890518,0.01,2026-01-23T03:22:02.653083,167479,1.2654798030853271,,0.0,5.0,0.00888,0.13815264
425,500.0,351,0.0017815946387903143,173.93491995675222,0.01,2026-01-23T03:22:03.862898,167830,1.1887099742889404,,0.0,5.0,0.00888,0.13815264
426,650.0,814,0.0019266005525956067,138.90489432869887,0.01,2026-01-23T03:22:06.579211,168644,2.6950786113739014,,0.0,5.0,0.00889,0.13816103
427,475.0,401,0.0025594290986191482,147.41286811828613,0.01,2026-01-23T03:22:07.951164,169045,1.3506817817687988,,0.0,5.0,0.00895,0.13891508
428,525.0,470,0.001720672797249711,179.62718606502452,0.01,2026-01-23T03:22:09.529313,169515,1.5565495491027832,,0.0,5.0,0.00896,0.13892342
429,450.0,608,0.0014033146609079032,189.36671722912396,0.01,2026-01-23T03:22:11.528692,170123,1.978203296661377,,0.0,5.0,0.008875,0.13814844
430,575.0,1145,0.002061931208580765,168.15015070061935,0.01,2026-01-23T03:22:15.270618,171268,3.721001148223877,,0.0,3.25,0.00867,0.13558146
431,525.0,523,0.0017392658315097482,140.09484262286492,0.01,2026-01-23T03:22:17.006166,171791,1.7149689197540283,,0.0,3.25,0.00866,0.1355729
432,575.0,599,0.0017381144629325719,141.48828021550582,0.01,2026-01-23T03:22:18.946634,172390,1.9200518131256104,,0.0,3.25,0.00868,0.13547936
433,525.0,596,0.0010967603700313096,175.78488515218098,0.01,2026-01-23T03:22:20.859764,172986,1.8927545547485352,,0.0,3.25,0.008595,0.13468434
434,500.0,525,0.0021409459888953,167.2217290626382,0.01,2026-01-23T03:22:22.567466,173511,1.6872334480285645,,0.0,3.25,0.0086,0.13468869
435,525.0,778,0.001599872297493932,166.97593550248578,0.01,2026-01-23T03:22:25.118096,174289,2.529762029647827,,0.0,3.25,0.008515,0.13388893
436,525.0,399,0.001415385249129031,150.28747348785402,0.01,2026-01-23T03:22:26.406609,174688,1.2681937217712402,,0.0,3.25,0.008535,0.1339063
437,475.0,593,0.001802320066296185,182.35074965159097,0.01,2026-01-23T03:22:28.329114,175281,1.9015889167785645,,0.0,3.25,0.008525,0.13389763
438,350.0,495,0.0024993765206697085,213.90410481667033,0.01,2026-01-23T03:22:29.924125,175776,1.5742394924163818,,0.0,3.25,0.0085,0.1331456
439,550.0,394,0.00223528005881235,172.98275649241913,0.01,2026-01-23T03:22:31.212124,176170,1.2666866779327393,,0.0,3.25,0.008525,0.13316748
440,200.0,359,0.001879059111363151,186.9146400027805,0.01,2026-01-23T03:22:32.368464,176529,1.1357903480529785,,0.0,3.25,0.00854,0.13318056
441,525.0,525,0.0016916235080526138,158.29824109347362,0.01,2026-01-23T03:22:34.109724,177054,1.7206733226776123,,0.0,3.25,0.00861,0.13397153
442,625.0,480,0.0015950651747213367,129.1256744066874,0.01,2026-01-23T03:22:35.664593,177534,1.533621072769165,,0.0,3.25,0.00869,0.1347664
443,575.0,1133,0.0013132072840163712,151.28530856782356,0.01,2026-01-23T03:22:39.318784,178667,3.633234739303589,,0.0,3.25,0.00862,0.13403618
444,475.0,396,0.001070808402437251,159.55700855255128,0.01,2026-01-23T03:22:40.606276,179063,1.2667765617370605,,0.0,3.25,0.008635,0.13404919
445,475.0,401,0.002040572071564384,150.9870023727417,0.01,2026-01-23T03:22:41.877590,179464,1.250600814819336,,0.0,3.25,0.008625,0.13404052
446,575.0,378,0.0014166671876170624,136.93138012133147,0.01,2026-01-23T03:22:43.117735,179842,1.219179391860962,,0.0,3.25,0.008725,0.13485223
447,475.0,381,0.0026715674918561584,153.0467017324347,0.01,2026-01-23T03:22:44.327541,180223,1.189119815826416,,0.0,3.25,0.00875,0.13487376
448,600.0,951,0.001842068208559872,158.90401627390008,0.01,2026-01-23T03:22:47.380214,181174,3.031726360321045,,0.0,3.25,0.00872,0.13490354
449,525.0,421,0.0010713634629999952,170.62731424967447,0.01,2026-01-23T03:22:48.750989,181595,1.350034236907959,,0.0,3.25,0.00873,0.13491215
450,600.0,953,0.001373006853706708,159.62019958496094,0.01,2026-01-23T03:22:51.951993,182548,3.048145055770874,,0.0,3.25,0.00856,0.1333669
451,550.0,368,0.0013420206572239597,151.6038419362661,0.01,2026-01-23T03:22:53.190539,182916,1.2175555229187012,,0.0,3.25,0.00863,0.1341567
452,575.0,929,0.0017920659593073651,165.27459839851625,0.01,2026-01-23T03:22:56.176623,183845,2.9651880264282227,,0.0,3.25,0.00863,0.13421258
453,525.0,544,0.0015046010370564614,172.36681418948703,0.01,2026-01-23T03:22:57.919600,184389,1.7222015857696533,,0.0,3.25,0.00863,0.13421258
454,500.0,371,0.0015565886116948808,165.3414974728146,0.01,2026-01-23T03:22:59.120435,184760,1.1798579692840576,,0.0,3.25,0.008645,0.13422559
455,500.0,420,0.001501155641606255,177.71854146321616,0.01,2026-01-23T03:23:00.489593,185180,1.347975730895996,,0.0,3.25,0.00865,0.13422993
456,475.0,745,0.0015673571722704526,154.3518806966146,0.01,2026-01-23T03:23:02.904982,185925,2.3949086666107178,,0.0,3.25,0.00864,0.13422126
457,575.0,944,0.0012990836632447913,153.2541140292553,0.01,2026-01-23T03:23:05.925962,186869,3.0002548694610596,,0.0,3.25,0.008585,0.13417356
458,475.0,733,0.0017367856839759829,159.46194092003074,0.01,2026-01-23T03:23:08.330637,187602,2.3842287063598633,,0.0,3.25,0.008585,0.13417356
459,475.0,491,0.001081645143131027,195.7191384763134,0.01,2026-01-23T03:23:09.923157,188093,1.5717875957489014,,0.0,3.25,0.00857,0.13416056
460,575.0,929,0.0013564320196313387,156.42367307601435,0.01,2026-01-23T03:23:12.945776,189022,3.0019278526306152,,0.0,3.25,0.008495,0.13342258
461,525.0,364,0.0012442830177153358,156.46043480767145,0.01,2026-01-23T03:23:14.137928,189386,1.1715583801269531,,0.0,3.25,0.008435,0.13263711
462,575.0,930,0.001762754613477939,161.17298946585706,0.01,2026-01-23T03:23:17.093951,190316,2.9351398944854736,,0.0,3.25,0.00853,0.13350932
463,525.0,501,0.0018618568452075123,174.99147735595704,0.01,2026-01-23T03:23:18.723532,190817,1.6092944145202637,,0.0,3.25,0.008535,0.13351367
464,500.0,383,0.0017999081020733637,171.07953111748947,0.01,2026-01-23T03:23:19.945907,191200,1.2018153667449951,,0.0,3.25,0.00855,0.13352679
465,525.0,384,0.0015581070154439657,145.23511637174167,0.01,2026-01-23T03:23:21.163013,191584,1.1965947151184082,,0.0,3.25,0.008645,0.13433729
466,475.0,544,0.0019592968208059945,100.15954473283556,0.01,2026-01-23T03:23:22.918555,192128,1.7347071170806885,,0.0,3.25,0.00863,0.13432431
467,550.0,498,0.0016875947592779994,141.95983604431152,0.01,2026-01-23T03:23:24.524512,192626,1.585477590560913,,0.0,3.25,0.008645,0.13433729
468,575.0,944,0.0013854437157204574,159.13880960992043,0.01,2026-01-23T03:23:27.539724,193570,2.9935569763183594,,0.0,3.25,0.00857,0.13360035
469,500.0,719,0.0016920567795750685,169.61791631910535,0.01,2026-01-23T03:23:29.868453,194289,2.307161808013916,,0.0,3.25,0.00865,0.13439743
470,525.0,401,0.001322198280831799,172.19798212051393,0.01,2026-01-23T03:23:31.167793,194690,1.2784759998321533,,0.0,3.25,0.008735,0.13519412
471,550.0,470,0.001799890884127387,173.81584402855407,0.01,2026-01-23T03:23:32.711931,195160,1.5112853050231934,,0.0,3.25,0.008735,0.13519412
472,500.0,577,0.002015103226736316,191.71558708980166,0.01,2026-01-23T03:23:34.599790,195737,1.8670475482940674,,0.0,3.25,0.00874,0.13519841
473,550.0,406,0.0012495344867818944,178.26080387394603,0.01,2026-01-23T03:23:35.912006,196143,1.2915711402893066,,0.0,3.25,0.00884,0.13600315
474,500.0,490,0.0013096635569430266,185.1910072638064,0.01,2026-01-23T03:23:37.500616,196633,1.5675864219665527,,0.0,3.25,0.00884,0.13600315
475,575.0,393,0.0012033331957354676,157.28189654228015,0.01,2026-01-23T03:23:38.795222,197026,1.2736003398895264,,0.0,3.25,0.008865,0.13602448
476,600.0,389,0.0010359541085658986,164.69288302690555,0.01,2026-01-23T03:23:40.062749,197415,1.2462553977966309,,0.0,3.25,0.008895,0.13605009
477,550.0,596,0.0011512761460229133,170.80389734903972,0.01,2026-01-23T03:23:41.997896,198011,1.913914442062378,,0.0,3.25,0.00889,0.13604584
478,500.0,353,0.000919163595729818,173.52943333217075,0.01,2026-01-23T03:23:43.175783,198364,1.1574580669403076,,0.0,3.25,0.008905,0.13605863
479,475.0,336,0.0014473047813226003,196.56104463519472,0.01,2026-01-23T03:23:44.278845,198700,1.080195665359497,,0.0,3.25,0.00899,0.13684547
480,525.0,410,0.002251509502197483,164.2124538886838,0.01,2026-01-23T03:23:45.606864,199110,1.3074188232421875,,0.0,3.25,0.009,0.13685395
481,475.0,441,0.0016248418198136444,186.0826444837782,0.01,2026-01-23T03:23:47.024050,199551,1.3962721824645996,,0.0,3.25,0.009005,0.13685817
482,500.0,621,0.0017400190296147258,182.42725310787077,0.01,2026-01-23T03:23:49.085494,200172,2.0406107902526855,,0.0,3.25,0.008985,0.13684124
483,550.0,376,0.0011756044803309794,164.55050978789458,0.01,2026-01-23T03:23:50.334639,200548,1.228745698928833,,0.0,3.25,0.008995,0.1368497
484,475.0,376,0.0007594039818382283,130.67839155699076,0.01,2026-01-23T03:23:51.606614,200924,1.2513139247894287,,0.0,3.25,0.00907,0.13762352
485,575.0,403,0.0009533862801617942,173.72721481323242,0.01,2026-01-23T03:23:52.971318,201327,1.3435389995574951,,0.0,3.25,0.009085,0.13763618
486,200.0,294,0.0005786592916895946,161.91389376322428,0.01,2026-01-23T03:23:53.944757,201621,0.9525871276855469,,0.0,3.25,0.00904,0.13688783
487,550.0,371,0.0013450671071445362,183.47986004803633,0.01,2026-01-23T03:23:55.149412,201992,1.182945966720581,,0.0,3.25,0.009125,0.13766983
488,550.0,376,0.0011288548963708117,158.80076463802442,0.01,2026-01-23T03:23:56.390998,202368,1.219571590423584,,0.0,3.25,0.009155,0.13769509
489,525.0,393,0.0009429957819520496,152.52350726127625,0.01,2026-01-23T03:23:57.713103,202761,1.3000924587249756,,0.0,3.25,0.00926,0.13848919
490,525.0,363,0.001021069426011915,139.06299596362643,0.01,2026-01-23T03:23:58.902781,203124,1.1691126823425293,,0.0,3.25,0.009265,0.13843921
