episode,total_reward,episode_length,avg_loss,avg_q_value,epsilon,timestamp,total_steps,training_time_seconds,level_reached,buffer_reward_min,buffer_reward_max,buffer_reward_mean,buffer_reward_std
536,225.0,370,35.65070494016012,56.40562078115102,0.6314863600080001,2026-01-20T18:13:26.541776,186118,1.0950891971588135,1,0.0,500.0,0.608,6.0150094
537,75.0,325,16.308223780463724,52.88190541122899,0.630842860008014,2026-01-20T18:13:27.523022,186443,0.9662215709686279,1,0.0,500.0,0.607,6.013032
538,25.0,292,28.52937490599496,49.88315095572636,0.6302647000080266,2026-01-20T18:13:28.391699,186735,0.8528351783752441,1,0.0,500.0,0.603,6.0051136
539,150.0,309,39.294032871723175,55.817863095191214,0.6296528800080399,2026-01-20T18:13:29.307082,187044,0.899665355682373,1,0.0,500.0,0.6015,6.002141
540,225.0,393,30.080396049901058,36.33650823739859,0.6288747400080568,2026-01-20T18:13:30.489220,187437,1.1632568836212158,1,0.0,500.0,0.605,6.009074
541,125.0,310,27.047868132591248,49.25686147136073,0.6282609400080701,2026-01-20T18:13:31.404854,187747,0.9003522396087646,1,0.0,500.0,0.604,6.007095
542,250.0,556,26.76952965770449,38.47929181371416,0.627160060008094,2026-01-20T18:13:33.072561,188303,1.6523308753967285,1,0.0,500.0,0.6035,6.0061045
543,125.0,261,230.0756798524123,55.34617321307842,0.6266432800081052,2026-01-20T18:13:33.862156,188564,0.774195671081543,1,0.0,500.0,0.6045,6.008085
544,225.0,356,15.26451984573813,47.848521205357144,0.6259384000081205,2026-01-20T18:13:34.922213,188920,1.0446596145629883,1,0.0,500.0,0.607,6.013032
545,300.0,351,24.192160447438557,36.55850233634313,0.6252434200081356,2026-01-20T18:13:36.016030,189271,1.0782852172851562,1,0.0,500.0,0.611,6.0209365
546,175.0,390,22.811091685295104,44.35356961763822,0.6244712200081524,2026-01-20T18:13:37.193426,189661,1.1602411270141602,1,0.0,500.0,0.6085,6.0159974
547,250.0,384,32.543845653533936,52.11529601247687,0.6237109000081689,2026-01-20T18:13:38.375426,190045,1.1667335033416748,1,0.0,500.0,0.6115,6.0219245
548,425.0,421,33.257351898011706,26.74141897757848,0.622877320008187,2026-01-20T18:13:39.633038,190466,1.2422609329223633,1,0.0,500.0,0.616,6.0308
549,200.0,300,18.230636215209962,50.31632219950358,0.6222833200081999,2026-01-20T18:13:40.542725,190766,0.8943798542022705,1,0.0,500.0,0.6145,6.0278425
550,350.0,382,22.67647469671149,50.47037400697407,0.6215269600082163,2026-01-20T18:13:41.827211,191148,1.145416498184204,1,0.0,500.0,0.6165,6.031785
551,150.0,265,18.591846612783577,59.14331683406123,0.6210022600082277,2026-01-20T18:13:42.626097,191413,0.7838020324707031,1,0.0,500.0,0.618,6.0347385
552,600.0,390,31.911873829364776,39.83099752817399,0.6202300600082444,2026-01-20T18:13:43.772919,191803,1.1314852237701416,1,0.0,500.0,0.6255,6.1843553
553,225.0,400,21.919989109039307,46.202646255493164,0.6194380600082616,2026-01-20T18:13:44.974093,192203,1.1858689785003662,1,0.0,500.0,0.625,6.183395
554,400.0,482,28.71799902121226,44.72586610913277,0.6184837000082823,2026-01-20T18:13:46.401819,192685,1.412628412246704,1,0.0,500.0,0.627,6.1872344
555,50.0,251,36.793806870778404,55.49051300048828,0.6179867200082931,2026-01-20T18:13:47.143295,192936,0.7263224124908447,1,0.0,500.0,0.624,6.181474
556,675.0,550,139.23925111123495,32.188219014352015,0.6168977200083168,2026-01-20T18:13:48.750871,193486,1.5924432277679443,1,0.0,500.0,0.634,6.3323016
557,300.0,395,21.22513973712921,45.68538136482239,0.6161156200083338,2026-01-20T18:13:49.924418,193881,1.1562397480010986,1,0.0,500.0,0.6375,6.3388557
558,50.0,301,34.831259409586586,53.239602406819664,0.6155196400083467,2026-01-20T18:13:50.858290,194182,0.9185843467712402,1,0.0,500.0,0.634,6.3323016
559,325.0,405,420.3748936653137,51.29657068252563,0.6147177400083641,2026-01-20T18:13:52.082518,194587,1.2090702056884766,1,0.0,500.0,0.63,6.1929874
560,50.0,326,20.48843190073967,52.46264087792599,0.6140722600083781,2026-01-20T18:13:53.063100,194913,0.9647197723388672,1,0.0,500.0,0.6285,6.190112
561,75.0,323,19.838079750537872,52.55445635318756,0.613432720008392,2026-01-20T18:13:54.022961,195236,0.9445157051086426,1,0.0,500.0,0.626,6.185315
562,150.0,371,17.61104971484134,48.54468825056746,0.6126981400084079,2026-01-20T18:13:55.132763,195607,1.0942881107330322,1,0.0,500.0,0.625,6.183395
563,100.0,386,28.51605574708236,44.0607367784549,0.6119338600084245,2026-01-20T18:13:56.296626,195993,1.1484019756317139,1,0.0,500.0,0.6235,6.1805134
564,75.0,358,29.76586940553453,50.14732503890991,0.6112250200084399,2026-01-20T18:13:57.372132,196351,1.057858943939209,1,0.0,500.0,0.6195,6.172821
565,175.0,351,19.733756052123177,42.35076317105975,0.610530040008455,2026-01-20T18:13:58.421771,196702,1.0346653461456299,1,0.0,500.0,0.618,6.169933
566,350.0,370,26.53090002801683,52.089046220521666,0.6097974400084709,2026-01-20T18:13:59.519088,197072,1.0819835662841797,1,0.0,500.0,0.6185,6.170896
567,175.0,330,29.482011177960565,48.802072929613516,0.6091440400084851,2026-01-20T18:14:00.533613,197402,0.9991803169250488,1,0.0,500.0,0.617,6.168007
568,200.0,303,14.538442866007488,52.43576532999675,0.6085441000084981,2026-01-20T18:14:01.452291,197705,0.9035449028015137,1,0.0,500.0,0.6165,6.167044
569,275.0,373,18.17735779285431,49.55986404418945,0.6078055600085142,2026-01-20T18:14:02.572254,198078,1.1040799617767334,1,0.0,500.0,0.6185,6.170896
570,175.0,335,29.643488056519452,37.41524881475112,0.6071422600085286,2026-01-20T18:14:03.574609,198413,0.9871768951416016,1,0.0,500.0,0.6195,6.172821
571,600.0,376,22.00730864625228,38.60387911667695,0.6063977800085447,2026-01-20T18:14:04.694674,198789,1.104560375213623,1,0.0,500.0,0.626,6.3409877
572,225.0,375,15.786449181406121,40.03413357860163,0.6056552800085608,2026-01-20T18:14:05.819888,199164,1.109764575958252,1,0.0,500.0,0.621,6.199948
573,100.0,279,23.891680785587855,56.12833799634661,0.6051028600085728,2026-01-20T18:14:06.649256,199443,0.8136656284332275,1,0.0,500.0,0.6205,6.19899
574,225.0,329,24.286025017499924,53.021828622529,0.604451440008587,2026-01-20T18:14:07.607173,199772,0.9428138732910156,1,0.0,500.0,0.6225,6.2028213
575,300.0,374,17.96896962115639,44.14212628957387,0.603710920008603,2026-01-20T18:14:08.719652,200146,1.097400188446045,1,0.0,500.0,0.6255,6.2085624
576,225.0,347,18.405361932866715,44.55834977286202,0.603023860008618,2026-01-20T18:14:09.753741,200493,1.0190362930297852,1,0.0,500.0,0.623,6.203779
577,50.0,264,24.846376932584324,53.156411757835976,0.6025011400086293,2026-01-20T18:14:10.567343,200757,0.7976956367492676,1,0.0,500.0,0.6215,6.2009063
578,0.0,285,32.066242186228436,46.7898159684806,0.6019368400086416,2026-01-20T18:14:11.429684,201042,0.8467931747436523,1,0.0,500.0,0.6185,6.195156
579,650.0,358,23.026545524597168,53.79400542122977,0.601228000008657,2026-01-20T18:14:12.498081,201400,1.0526468753814697,1,0.0,500.0,0.6275,6.3437953
580,125.0,387,18.266963279247285,46.12460742852627,0.6004617400086736,2026-01-20T18:14:13.653427,201787,1.140181303024292,1,0.0,500.0,0.6295,6.347537
581,325.0,440,13.973614150827581,41.12406184456565,0.5995905400086925,2026-01-20T18:14:14.953921,202227,1.28525710105896,1,0.0,500.0,0.632,6.35221
582,250.0,311,11.86783857345581,51.10127855116321,0.5989747600087059,2026-01-20T18:14:15.882753,202538,0.9138507843017578,1,0.0,500.0,0.632,6.35221
583,275.0,414,152.64051110403878,46.71601036616734,0.5981550400087237,2026-01-20T18:14:17.090737,202952,1.1921992301940918,1,0.0,500.0,0.634,6.3559456
584,225.0,346,20.71554775799022,42.58889854655546,0.5974699600087385,2026-01-20T18:14:18.140239,203298,1.0336108207702637,1,0.0,500.0,0.635,6.3578124
585,225.0,331,16.915697742910947,59.91657095244437,0.5968145800087528,2026-01-20T18:14:19.158192,203629,1.0022273063659668,1,0.0,500.0,0.628,6.2133417
586,250.0,421,17.97259673618135,36.72756283623831,0.5959810000087709,2026-01-20T18:14:20.404096,204050,1.2303733825683594,1,0.0,500.0,0.632,6.2209787
587,250.0,310,23.406371466318767,54.530219170355025,0.5953672000087842,2026-01-20T18:14:21.339485,204360,0.920231819152832,1,0.0,500.0,0.6355,6.2276516
588,175.0,354,27.98052650027805,45.03564225302802,0.5946662800087994,2026-01-20T18:14:22.398777,204714,1.043764591217041,1,0.0,500.0,0.633,6.222886
589,200.0,336,175.71458830552942,37.679963834357984,0.5940010000088138,2026-01-20T18:14:23.402294,205050,0.9876699447631836,1,0.0,500.0,0.6285,6.2142973
590,250.0,305,18.62225761413574,50.42050903074203,0.593397100008827,2026-01-20T18:14:24.321714,205355,0.9042329788208008,1,0.0,500.0,0.6225,6.06836
591,625.0,487,20.50285217285156,40.678267225927236,0.5924328400088479,2026-01-20T18:14:25.769080,205842,1.4318504333496094,1,0.0,500.0,0.632,6.2209787
592,50.0,299,23.845665645599365,45.00166257222494,0.5918408200088607,2026-01-20T18:14:26.672621,206141,0.8880717754364014,1,0.0,500.0,0.629,6.2152524
593,250.0,427,19.87070994150071,43.7781788281032,0.5909953600088791,2026-01-20T18:14:27.946470,206568,1.2581229209899902,1,0.0,500.0,0.6315,6.220025
594,275.0,335,22.059704065322876,54.27948525372673,0.5903320600088935,2026-01-20T18:14:28.956862,206903,0.9940488338470459,1,0.0,500.0,0.634,6.224793
595,25.0,298,30.09340829849243,45.27346305847168,0.5897420200089063,2026-01-20T18:14:29.850020,207201,0.877976655960083,1,0.0,500.0,0.632,6.2209787
596,75.0,279,13.365771220280575,50.08452175281666,0.5891896000089183,2026-01-20T18:14:30.696280,207480,0.83042311668396,1,0.0,500.0,0.6275,6.212386
597,400.0,520,28.05000964494852,38.544948454086594,0.5881600000089406,2026-01-20T18:14:32.225249,208000,1.5131323337554932,1,0.0,500.0,0.6195,5.8011827
598,200.0,345,30.408592330084907,44.03052503040859,0.5874769000089555,2026-01-20T18:14:33.264647,208345,1.023831844329834,1,0.0,500.0,0.6215,5.8052764
599,25.0,259,13.470566309415377,45.441371330848106,0.5869640800089666,2026-01-20T18:14:34.045006,208604,0.7625787258148193,1,0.0,500.0,0.618,5.7981095
600,100.0,327,196.25568389892578,51.726006999160305,0.5863166200089807,2026-01-20T18:14:35.157836,208931,0.9732761383056641,1,0.0,500.0,0.6175,5.797085
601,175.0,334,21.62848248201258,37.98748325579094,0.585655300008995,2026-01-20T18:14:36.187175,209265,1.01361083984375,1,0.0,500.0,0.6155,5.792983
602,250.0,367,21.64883674515618,46.51556628459209,0.5849286400090108,2026-01-20T18:14:37.302035,209632,1.099107265472412,1,0.0,500.0,0.6165,5.795035
603,825.0,485,16.839388340711594,32.79579564432303,0.5839683400090316,2026-01-20T18:14:38.754307,210117,1.4368860721588135,1,0.0,500.0,0.628,6.2133417
604,100.0,343,26.644819371840534,53.8548983966603,0.5832892000090464,2026-01-20T18:14:39.786381,210460,1.0169117450714111,1,0.0,500.0,0.622,6.2018642
605,225.0,455,21.90874844012053,39.65707026357236,0.5823883000090659,2026-01-20T18:14:41.181732,210915,1.3800172805786133,1,0.0,500.0,0.6225,6.2028217
606,175.0,315,22.945428490638733,49.44052160939863,0.5817646000090795,2026-01-20T18:14:42.141408,211230,0.9437079429626465,1,0.0,500.0,0.6235,6.204736
607,75.0,277,23.308092662266322,58.35852895464216,0.5812161400090914,2026-01-20T18:14:42.977518,211507,0.819263219833374,1,0.0,500.0,0.6215,6.2009063
608,150.0,393,27.44841073688708,40.28072777772561,0.5804380000091083,2026-01-20T18:14:44.168926,211900,1.1752784252166748,1,0.0,500.0,0.6215,6.2009063
609,400.0,467,24.641288449366886,28.974731207528013,0.5795133400091284,2026-01-20T18:14:45.596327,212367,1.4101543426513672,1,0.0,500.0,0.615,6.0536575
610,150.0,349,25.6719729199129,48.009510094778875,0.5788223200091434,2026-01-20T18:14:46.657802,212716,1.0453565120697021,1,0.0,500.0,0.615,6.0536575
611,175.0,339,29.657973261440503,45.54362874872544,0.5781511000091579,2026-01-20T18:14:47.684141,213055,1.010979413986206,1,0.0,500.0,0.617,6.057583
612,125.0,316,20.540768027305603,50.929046869277954,0.5775254200091715,2026-01-20T18:14:48.650011,213371,0.950462818145752,1,0.0,500.0,0.616,6.055621
613,250.0,415,20.545695577348983,56.07922023680152,0.5767037200091893,2026-01-20T18:14:49.889744,213786,1.2245349884033203,1,0.0,500.0,0.6155,6.054639
614,175.0,267,16.698613496927116,47.5821019631845,0.5761750600092008,2026-01-20T18:14:50.724856,214053,0.8199248313903809,1,0.0,500.0,0.6175,6.0585637
615,300.0,405,23.025450420379638,45.30195548534393,0.5753731600092182,2026-01-20T18:14:51.935603,214458,1.1954245567321777,1,0.0,500.0,0.6175,6.0585637
616,25.0,295,196.91838976542155,46.90212561289469,0.5747890600092309,2026-01-20T18:14:52.813369,214753,0.8625907897949219,1,0.0,500.0,0.617,6.057583
617,375.0,479,16.72873733441035,29.009105106194813,0.5738406400092515,2026-01-20T18:14:54.242651,215232,1.4139065742492676,1,0.0,500.0,0.6195,6.0624847
618,300.0,398,23.5356489777565,57.108937336848335,0.5730526000092686,2026-01-20T18:14:55.440643,215630,1.1823570728302002,1,0.0,500.0,0.624,6.0712957
619,225.0,315,26.437528610229492,46.172275841236115,0.5724289000092821,2026-01-20T18:14:56.407830,215945,0.9519035816192627,1,0.0,500.0,0.625,6.073251
620,300.0,498,25.36845269203186,49.58230390548706,0.5714428600093036,2026-01-20T18:14:57.915076,216443,1.4920620918273926,1,0.0,500.0,0.6285,6.080089
621,225.0,371,207.93422309557596,52.962310481715846,0.5707082800093195,2026-01-20T18:14:59.055456,216814,1.1250665187835693,1,0.0,500.0,0.6315,6.0859437
622,200.0,326,23.868104502558708,50.98828995227814,0.5700628000093335,2026-01-20T18:15:00.035000,217140,0.9640583992004395,1,0.0,500.0,0.6295,6.0820413
623,175.0,304,19.049298465251923,47.741226688508064,0.5694608800093466,2026-01-20T18:15:00.975770,217444,0.9258205890655518,1,0.0,500.0,0.6315,6.0859437
624,175.0,321,22.13628089427948,47.845460057258606,0.5688253000093604,2026-01-20T18:15:01.960975,217765,0.9689428806304932,1,0.0,500.0,0.634,6.0908165
625,175.0,370,19.74712884426117,37.47950613176501,0.5680927000093763,2026-01-20T18:15:03.072581,218135,1.096198320388794,1,0.0,500.0,0.6285,6.080089
626,300.0,376,21.138914660403604,44.85771400050113,0.5673482200093924,2026-01-20T18:15:04.221080,218511,1.1326470375061035,1,0.0,500.0,0.6295,6.0820413
627,0.0,289,13.689584834235054,42.866998944963726,0.5667760000094049,2026-01-20T18:15:05.094373,218800,0.8574800491333008,1,0.0,500.0,0.6255,6.0742283
628,225.0,336,16.430206719566794,44.70726058062385,0.5661107200094193,2026-01-20T18:15:06.109783,219136,1.0003018379211426,1,0.0,500.0,0.6245,6.0722733
629,475.0,351,16.64196432961358,32.87944793701172,0.5654157400094344,2026-01-20T18:15:07.157130,219487,1.0315542221069336,1,0.0,500.0,0.622,6.092054
630,275.0,440,21.86608017574657,47.91426333514127,0.5645445400094533,2026-01-20T18:15:08.491365,219927,1.3186061382293701,1,0.0,500.0,0.621,6.0901036
631,250.0,303,29.91825596491496,55.66361223856608,0.5639446000094663,2026-01-20T18:15:09.408329,220230,0.9015092849731445,1,0.0,500.0,0.6235,6.0949774
632,200.0,469,21.283983095832493,35.632451716889726,0.5630159800094865,2026-01-20T18:15:10.849741,220699,1.4257380962371826,1,0.0,500.0,0.6235,6.0949774
633,250.0,314,23.006715416908264,49.394989252090454,0.5623942600095,2026-01-20T18:15:11.806941,221013,0.9416687488555908,1,0.0,500.0,0.624,6.095952
634,150.0,366,19.188220315509373,42.50429288546244,0.5616695800095157,2026-01-20T18:15:12.908142,221379,1.085892915725708,1,0.0,500.0,0.624,6.095952
635,350.0,426,23.60147115317258,37.278921393461005,0.560826100009534,2026-01-20T18:15:14.192514,221805,1.2688369750976562,1,0.0,500.0,0.6255,6.0988727
636,125.0,308,23.093539253870645,43.9449888044788,0.5602162600095473,2026-01-20T18:15:15.129043,222113,0.9210500717163086,1,0.0,500.0,0.6245,6.0969257
637,125.0,265,822.7659600698031,47.25014224419227,0.5596915600095587,2026-01-20T18:15:15.934880,222378,0.7900454998016357,1,0.0,500.0,0.6245,6.0969257
638,275.0,515,14.2869681761815,42.02650921161358,0.5586718600095808,2026-01-20T18:15:17.496799,222893,1.5461437702178955,1,0.0,500.0,0.6285,6.1047106
639,200.0,403,25.811186957359315,45.59946780204773,0.5578739200095981,2026-01-20T18:15:18.712645,223296,1.2002551555633545,1,0.0,500.0,0.6305,6.1085978
640,250.0,348,26.005601909425522,39.379455593654086,0.5571848800096131,2026-01-20T18:15:19.758088,223644,1.0299646854400635,1,0.0,500.0,0.632,6.111512
641,625.0,422,19.882750352223713,42.9143141962233,0.5563493200096312,2026-01-20T18:15:21.053439,224066,1.279508113861084,1,0.0,500.0,0.633,6.0888677
642,75.0,281,23.126113414764404,43.49879172870091,0.5557929400096433,2026-01-20T18:15:21.920487,224347,0.8517696857452393,1,0.0,500.0,0.6285,6.0800896
643,200.0,357,28.32564271820916,42.94122706519233,0.5550860800096586,2026-01-20T18:15:23.007680,224704,1.071641445159912,1,0.0,500.0,0.628,6.079113
644,200.0,322,25.584952622652054,49.71330088376999,0.5544485200096725,2026-01-20T18:15:24.000082,225026,0.9765193462371826,1,0.0,500.0,0.6295,6.0820417
645,525.0,365,25.564111868540447,54.31928327921275,0.5537258200096882,2026-01-20T18:15:25.089040,225391,1.073559284210205,1,0.0,500.0,0.6335,6.2238398
646,175.0,345,189.09752859788782,44.84294167686911,0.553042720009703,2026-01-20T18:15:26.119161,225736,1.0146934986114502,1,0.0,500.0,0.6305,6.2181168
647,250.0,344,19.96688455693862,42.89208832909079,0.5523616000097178,2026-01-20T18:15:27.174144,226080,1.039499044418335,1,0.0,500.0,0.634,6.224793
648,175.0,357,21.38777742120955,57.44083992640177,0.5516547400097331,2026-01-20T18:15:28.256582,226437,1.0668842792510986,1,0.0,500.0,0.632,6.220979
649,250.0,393,25.710106873512267,48.799268086751304,0.55087660000975,2026-01-20T18:15:29.441391,226830,1.1686019897460938,1,0.0,500.0,0.6315,6.220025
650,275.0,420,19.917729241507395,47.3264491217477,0.5500450000097681,2026-01-20T18:15:30.866798,227250,1.2848787307739258,1,0.0,500.0,0.631,6.2190704
651,300.0,443,23.1449621590701,39.33420906066895,0.5491678600097871,2026-01-20T18:15:32.214311,227693,1.330815315246582,1,0.0,500.0,0.6215,5.8052764
652,200.0,380,27.022874606283086,48.90409836016203,0.5484154600098035,2026-01-20T18:15:33.375332,228073,1.1449851989746094,1,0.0,500.0,0.621,5.804253
653,225.0,320,17.279469966888428,49.19232279062271,0.5477818600098172,2026-01-20T18:15:34.364759,228393,0.9737751483917236,1,0.0,500.0,0.6225,5.8073225
654,925.0,853,22.593650280043136,18.10705115514643,0.5460929200098539,2026-01-20T18:15:36.935316,229246,2.554725170135498,1,0.0,500.0,0.628,6.2133417
655,350.0,439,21.603368466550652,33.21461216969924,0.5452237000098727,2026-01-20T18:15:38.288826,229685,1.3378634452819824,1,0.0,500.0,0.6325,6.2219324
656,150.0,386,20.97455079931962,33.516181872441216,0.5444594200098893,2026-01-20T18:15:39.463193,230071,1.1572010517120361,1,0.0,500.0,0.631,6.2190704
657,275.0,449,23.402922023426402,35.2427870685404,0.5435704000099086,2026-01-20T18:15:40.830535,230520,1.3514618873596191,1,0.0,500.0,0.631,6.2190704
658,25.0,250,16.61565014032217,46.77531723022461,0.5430754000099194,2026-01-20T18:15:41.593537,230770,0.7476394176483154,1,0.0,500.0,0.6305,6.2181163
659,150.0,374,18.83188089571501,38.90678425839073,0.5423348800099355,2026-01-20T18:15:42.728862,231144,1.1199908256530762,1,0.0,500.0,0.628,6.2133417
660,300.0,473,24.363384816957556,36.61360174544314,0.5413983400099558,2026-01-20T18:15:44.162010,231617,1.4178357124328613,1,0.0,500.0,0.6315,6.220025
661,350.0,411,19.064510845002673,37.23376143850931,0.5405845600099735,2026-01-20T18:15:45.403350,232028,1.2258596420288086,1,0.0,500.0,0.635,6.226699
662,175.0,310,242.14475042025248,46.95819110255088,0.5399707600099868,2026-01-20T18:15:46.345980,232338,0.926882266998291,1,0.0,500.0,0.635,6.226699
663,75.0,267,222.2047450201852,44.155013684873225,0.5394421000099983,2026-01-20T18:15:47.153555,232605,0.7917346954345703,1,0.0,500.0,0.632,6.220979
664,200.0,343,25.472696107976578,50.18346539665671,0.538762960010013,2026-01-20T18:15:48.212634,232948,1.0437626838684082,1,0.0,500.0,0.636,6.2286043
665,150.0,371,171.95276604758368,43.97867135743837,0.538028380010029,2026-01-20T18:15:49.335723,233319,1.1075351238250732,1,0.0,500.0,0.634,6.224793
666,175.0,354,26.792405294047462,52.82391357421875,0.5373274600100442,2026-01-20T18:15:50.445209,233673,1.0850183963775635,1,0.0,500.0,0.6335,6.2238398
667,100.0,311,19.64224176108837,47.42495524498724,0.5367116800100575,2026-01-20T18:15:51.377231,233984,0.9164681434631348,1,0.0,500.0,0.634,6.224793
668,275.0,425,29.533857232048398,45.3950612999144,0.5358701800100758,2026-01-20T18:15:52.665313,234409,1.2727601528167725,1,0.0,500.0,0.634,6.224793
669,225.0,347,40.16407871246338,55.186215100969584,0.5351831200100907,2026-01-20T18:15:53.722313,234756,1.0413498878479004,1,0.0,500.0,0.635,6.226699
670,550.0,523,28.64215052127838,31.23186493378419,0.5341475800101132,2026-01-20T18:15:55.279946,235279,1.5403985977172852,1,0.0,500.0,0.6405,6.368066
671,175.0,297,35.53179663022359,55.19810651143392,0.533559520010126,2026-01-20T18:15:56.180540,235576,0.8842678070068359,1,0.0,500.0,0.642,6.3708577
672,75.0,265,29.577623060771398,51.27436037416811,0.5330348200101374,2026-01-20T18:15:56.995359,235841,0.7983696460723877,1,0.0,500.0,0.637,6.361543
673,300.0,433,27.390618346986315,46.517767545788786,0.532177480010156,2026-01-20T18:15:58.294907,236274,1.279926061630249,1,0.0,500.0,0.64,6.3671336
674,375.0,585,114.84113269838794,32.154819628288,0.5310191800101811,2026-01-20T18:16:00.101084,236859,1.7904484272003174,1,0.0,500.0,0.6465,6.3792267
675,125.0,341,19.509232366786282,47.99046067630543,0.5303440000101958,2026-01-20T18:16:01.160386,237200,1.0438425540924072,1,0.0,500.0,0.643,6.3727193
676,125.0,307,19.55507132411003,49.393171064315304,0.529736140010209,2026-01-20T18:16:02.107977,237507,0.9319453239440918,1,0.0,500.0,0.6445,6.3755097
677,125.0,320,21.633139312267303,50.54759907722473,0.5291025400102227,2026-01-20T18:16:03.094029,237827,0.9699411392211914,1,0.0,500.0,0.6425,6.371789
678,75.0,288,26.244098578180587,50.277688322396116,0.5285323000102351,2026-01-20T18:16:03.985313,238115,0.8753409385681152,1,0.0,500.0,0.6425,6.371789
679,350.0,405,27.290407752990724,39.29548530578613,0.5277304000102525,2026-01-20T18:16:05.232730,238520,1.231609582901001,1,0.0,500.0,0.6465,6.3792267
680,125.0,325,28.046522911857156,51.26347501350172,0.5270869000102665,2026-01-20T18:16:06.229217,238845,0.9805090427398682,1,0.0,500.0,0.6445,6.3755097
681,150.0,328,19.458264470100403,42.260317946925305,0.5264374600102806,2026-01-20T18:16:07.241944,239173,0.9972443580627441,1,0.0,500.0,0.642,6.3708577
682,0.0,284,226.751690694264,46.61135366984776,0.5258751400102928,2026-01-20T18:16:08.105969,239457,0.8484644889831543,1,0.0,500.0,0.6375,6.3624754
683,150.0,329,30.180100398905136,45.57350580620043,0.5252237200103069,2026-01-20T18:16:09.113899,239786,0.9923579692840576,1,0.0,500.0,0.6375,6.3624754
684,450.0,538,126.10245347906042,24.473229942498385,0.52415848001033,2026-01-20T18:16:10.775732,240324,1.6464850902557373,1,0.0,500.0,0.637,6.361543
685,300.0,358,21.999343183305527,40.71718435817294,0.5234496400103454,2026-01-20T18:16:11.874009,240682,1.0827994346618652,1,0.0,500.0,0.638,6.3634076
686,225.0,487,22.8407158156236,34.013094345728554,0.5224853800103664,2026-01-20T18:16:13.368643,241169,1.4791340827941895,1,0.0,500.0,0.635,6.3578124
687,200.0,333,176.37114496792063,42.40269010207232,0.5218260400103807,2026-01-20T18:16:14.390506,241502,1.0062885284423828,1,0.0,500.0,0.6335,6.355012
688,325.0,430,29.246546450115385,42.526493305383724,0.5209746400103992,2026-01-20T18:16:15.690186,241932,1.2840492725372314,1,0.0,500.0,0.6275,6.212386
689,325.0,369,22.42240635972274,33.567721444207265,0.520244020010415,2026-01-20T18:16:16.851908,242301,1.1462368965148926,1,0.0,500.0,0.6295,6.216207
690,250.0,398,34.96386836704455,38.470757942933304,0.5194559800104321,2026-01-20T18:16:18.078338,242699,1.210974931716919,1,0.0,500.0,0.6295,6.216207
691,200.0,352,34.47148364120059,55.80658509996202,0.5187590200104473,2026-01-20T18:16:19.181911,243051,1.0880365371704102,1,0.0,500.0,0.6225,6.068361
692,150.0,337,42.82049395056332,50.335463899554625,0.5180917600104618,2026-01-20T18:16:20.215114,243388,1.0176801681518555,1,0.0,500.0,0.622,6.067382
693,325.0,396,45.78453907966614,47.9239688873291,0.5173076800104788,2026-01-20T18:16:21.449604,243784,1.2191510200500488,1,0.0,500.0,0.624,6.0712957
694,350.0,492,165.04086378216743,47.86871513055296,0.5163335200104999,2026-01-20T18:16:22.956399,244276,1.4905147552490234,1,0.0,500.0,0.626,6.0752053
695,350.0,531,18.46768554051717,23.767712030770642,0.5152821400105227,2026-01-20T18:16:24.585897,244807,1.6135907173156738,1,0.0,500.0,0.628,6.079113
696,700.0,409,24.567790222167968,32.85303628735426,0.5144723200105403,2026-01-20T18:16:25.839930,245216,1.2387008666992188,1,0.0,500.0,0.6405,6.261171
697,125.0,329,20.329215975368726,49.72598387978294,0.5138209000105545,2026-01-20T18:16:26.845924,245545,0.9907090663909912,1,0.0,500.0,0.64,6.260223
698,600.0,447,19.00918501073664,52.90726322597928,0.5129358400105737,2026-01-20T18:16:28.205174,245992,1.3432307243347168,1,0.0,500.0,0.65,6.432534
699,0.0,282,24.330223083496094,48.341064725603374,0.5123774800105858,2026-01-20T18:16:29.071615,246274,0.8508744239807129,1,0.0,500.0,0.6485,6.4297705
700,175.0,324,20.184817492961884,50.369716227054596,0.5117359600105997,2026-01-20T18:16:30.191198,246598,0.9807915687561035,1,0.0,500.0,0.6495,6.4316134
701,150.0,338,32.90677621785332,47.60577515994801,0.5110667200106143,2026-01-20T18:16:31.229773,246936,1.0229451656341553,1,0.0,500.0,0.6475,6.4279275
702,225.0,435,21.0958110852675,37.67610829526728,0.510205420010633,2026-01-20T18:16:32.546317,247371,1.3011391162872314,1,0.0,500.0,0.6455,6.4242377
703,250.0,398,22.43169935941696,46.97108371441181,0.5094173800106501,2026-01-20T18:16:33.755052,247769,1.1929779052734375,1,0.0,500.0,0.645,6.4233146
704,725.0,412,155.26302437555222,47.87985890252249,0.5086016200106678,2026-01-20T18:16:35.008780,248181,1.238046407699585,1,0.0,500.0,0.655,6.5685596
705,200.0,356,23.741822074441348,46.04177916390555,0.5078967400106831,2026-01-20T18:16:36.100142,248537,1.0759098529815674,1,0.0,500.0,0.6455,6.400846
706,250.0,311,23.832768321037292,56.82367047955913,0.5072809600106964,2026-01-20T18:16:37.045738,248848,0.9301466941833496,1,0.0,500.0,0.648,6.405474
707,650.0,393,27.597097969055177,44.102381992340085,0.5065028200107133,2026-01-20T18:16:38.245927,249241,1.184706449508667,1,0.0,500.0,0.6575,6.5730653
