global_step,episode,step_in_episode,action,reward,loss,q_value,epsilon,timestamp
5320,15,141,0,0.0,,0.058653078973293304,0.9894664000002287,2026-01-19T23:07:14.195981
5330,15,151,0,0.0,,0.05874797701835632,0.9894466000002291,2026-01-19T23:07:14.203792
5340,15,161,2,0.0,,0.058851782232522964,0.9894268000002295,2026-01-19T23:07:14.210761
5350,15,171,5,0.0,,0.05919996649026871,0.98940700000023,2026-01-19T23:07:14.217701
5360,15,181,4,0.0,,0.05908561125397682,0.9893872000002304,2026-01-19T23:07:14.224719
5370,15,191,2,0.0,,0.05895798280835152,0.9893674000002308,2026-01-19T23:07:14.231491
5380,15,201,3,0.0,,0.05890827625989914,0.9893476000002313,2026-01-19T23:07:14.237507
5390,15,211,0,0.0,,0.05904350429773331,0.9893278000002317,2026-01-19T23:07:14.244136
5400,15,221,3,0.0,,0.05919863283634186,0.9893080000002321,2026-01-19T23:07:14.251287
5410,15,231,1,0.0,,0.059279441833496094,0.9892882000002325,2026-01-19T23:07:14.259343
5420,15,241,5,0.0,,0.058536916971206665,0.989268400000233,2026-01-19T23:07:14.266988
5430,16,0,0,0.0,,0.058618102222681046,0.9892486000002334,2026-01-19T23:07:14.283359
5440,16,10,2,0.0,,0.058572255074977875,0.9892288000002338,2026-01-19T23:07:14.290869
5450,16,20,3,0.0,,0.058557815849781036,0.9892090000002343,2026-01-19T23:07:14.298389
5460,16,30,5,0.0,,0.058683834969997406,0.9891892000002347,2026-01-19T23:07:14.307493
5470,16,40,1,0.0,,0.058304764330387115,0.9891694000002351,2026-01-19T23:07:14.313736
5480,16,50,3,0.0,,0.05905627831816673,0.9891496000002356,2026-01-19T23:07:14.319980
5490,16,60,1,0.0,,0.05872591584920883,0.989129800000236,2026-01-19T23:07:14.326840
5500,16,70,4,0.0,,0.060199737548828125,0.9891100000002364,2026-01-19T23:07:14.334022
5510,16,80,2,0.0,,0.059268370270729065,0.9890902000002368,2026-01-19T23:07:14.341192
5520,16,90,3,0.0,,0.05945327877998352,0.9890704000002373,2026-01-19T23:07:14.347408
5530,16,100,2,0.0,,0.05946812406182289,0.9890506000002377,2026-01-19T23:07:14.354046
5540,16,110,4,0.0,,0.059348031878471375,0.9890308000002381,2026-01-19T23:07:14.360924
5550,16,120,0,0.0,,0.059688400477170944,0.9890110000002386,2026-01-19T23:07:14.368082
5560,16,130,0,0.0,,0.059507548809051514,0.988991200000239,2026-01-19T23:07:14.375947
5570,16,140,2,0.0,,0.058127354830503464,0.9889714000002394,2026-01-19T23:07:14.387181
5580,16,150,2,0.0,,0.05909861996769905,0.9889516000002398,2026-01-19T23:07:14.396285
5590,16,160,0,0.0,,0.05926669389009476,0.9889318000002403,2026-01-19T23:07:14.405013
5600,16,170,3,0.0,,0.05929743871092796,0.9889120000002407,2026-01-19T23:07:14.413974
5610,16,180,4,0.0,,0.05920802056789398,0.9888922000002411,2026-01-19T23:07:14.424681
5620,16,190,4,0.0,,0.059266749769449234,0.9888724000002416,2026-01-19T23:07:14.436250
5630,16,200,2,0.0,,0.059257544577121735,0.988852600000242,2026-01-19T23:07:14.444501
5640,16,210,0,0.0,,0.05873021110892296,0.9888328000002424,2026-01-19T23:07:14.453595
5650,16,220,2,0.0,,0.05966763198375702,0.9888130000002429,2026-01-19T23:07:14.463191
5660,16,230,1,0.0,,0.059091515839099884,0.9887932000002433,2026-01-19T23:07:14.471910
5670,16,240,1,0.0,,0.05899357423186302,0.9887734000002437,2026-01-19T23:07:14.480827
5680,16,250,2,0.0,,0.059672556817531586,0.9887536000002441,2026-01-19T23:07:14.490833
5690,16,260,5,0.0,,0.05932113528251648,0.9887338000002446,2026-01-19T23:07:14.499647
5700,16,270,5,0.0,,0.05921553075313568,0.988714000000245,2026-01-19T23:07:14.508024
5710,16,280,2,0.0,,0.05923650786280632,0.9886942000002454,2026-01-19T23:07:14.516098
5720,16,290,1,0.0,,0.05907905101776123,0.9886744000002459,2026-01-19T23:07:14.525188
5730,16,300,4,0.0,,0.059148333966732025,0.9886546000002463,2026-01-19T23:07:14.533615
5740,16,310,4,0.0,,0.059058621525764465,0.9886348000002467,2026-01-19T23:07:14.541866
5750,16,320,3,0.0,,0.05949508398771286,0.9886150000002472,2026-01-19T23:07:14.550629
5760,16,330,4,0.0,,0.05856477841734886,0.9885952000002476,2026-01-19T23:07:14.557985
5770,16,340,2,0.0,,0.05924578383564949,0.988575400000248,2026-01-19T23:07:14.565082
5780,16,350,0,0.0,,0.05932914838194847,0.9885556000002484,2026-01-19T23:07:14.571870
5790,17,6,5,0.0,,0.05854997783899307,0.9885358000002489,2026-01-19T23:07:14.587957
5800,17,16,2,0.0,,0.05855835974216461,0.9885160000002493,2026-01-19T23:07:14.595585
5810,17,26,3,0.0,,0.0586446076631546,0.9884962000002497,2026-01-19T23:07:14.602110
5820,17,36,3,0.0,,0.05861775577068329,0.9884764000002502,2026-01-19T23:07:14.608177
5830,17,46,1,0.0,,0.05842869356274605,0.9884566000002506,2026-01-19T23:07:14.615173
5840,17,56,5,0.0,,0.05856335908174515,0.988436800000251,2026-01-19T23:07:14.621406
5850,17,66,0,0.0,,0.05898816138505936,0.9884170000002515,2026-01-19T23:07:14.628206
5860,17,76,3,0.0,,0.05912274867296219,0.9883972000002519,2026-01-19T23:07:14.635556
5870,17,86,2,0.0,,0.05924544483423233,0.9883774000002523,2026-01-19T23:07:14.642732
5880,17,96,3,0.0,,0.059133727103471756,0.9883576000002527,2026-01-19T23:07:14.649367
5890,17,106,0,0.0,,0.05917768180370331,0.9883378000002532,2026-01-19T23:07:14.655809
5900,17,116,0,0.0,,0.05935335159301758,0.9883180000002536,2026-01-19T23:07:14.662835
5910,17,126,4,0.0,,0.05939873307943344,0.988298200000254,2026-01-19T23:07:14.669828
5920,17,136,4,0.0,,0.05797616392374039,0.9882784000002545,2026-01-19T23:07:14.680660
5930,17,146,2,0.0,,0.058990392833948135,0.9882586000002549,2026-01-19T23:07:14.688311
5940,17,156,3,0.0,,0.059131279587745667,0.9882388000002553,2026-01-19T23:07:14.695846
5950,17,166,5,0.0,,0.05910852551460266,0.9882190000002558,2026-01-19T23:07:14.702968
5960,17,176,5,0.0,,0.059069931507110596,0.9881992000002562,2026-01-19T23:07:14.710187
5970,17,186,1,0.0,,0.059044040739536285,0.9881794000002566,2026-01-19T23:07:14.716619
5980,17,196,0,0.0,,0.05907149612903595,0.988159600000257,2026-01-19T23:07:14.723465
5990,17,206,1,0.0,,0.058979302644729614,0.9881398000002575,2026-01-19T23:07:14.730564
6000,17,216,4,0.0,,0.05881780758500099,0.9881200000002579,2026-01-19T23:07:14.742492
6010,17,226,2,0.0,,0.05856149271130562,0.9881002000002583,2026-01-19T23:07:14.749892
6020,17,236,3,0.0,,0.05870010703802109,0.9880804000002588,2026-01-19T23:07:14.756979
6030,17,246,0,0.0,,0.05869495868682861,0.9880606000002592,2026-01-19T23:07:14.764017
6040,17,256,0,0.0,,0.058761581778526306,0.9880408000002596,2026-01-19T23:07:14.771633
6050,17,266,3,0.0,,0.05876040831208229,0.98802100000026,2026-01-19T23:07:14.778745
6060,17,276,5,0.0,,0.058801066130399704,0.9880012000002605,2026-01-19T23:07:14.788385
6070,17,286,5,0.0,,0.058227941393852234,0.9879814000002609,2026-01-19T23:07:14.797777
6080,17,296,1,0.0,,0.05833763629198074,0.9879616000002613,2026-01-19T23:07:14.806494
6090,18,5,1,0.0,,0.058488424867391586,0.9879418000002618,2026-01-19T23:07:14.828822
6100,18,15,1,0.0,,0.058623261749744415,0.9879220000002622,2026-01-19T23:07:14.838830
6110,18,25,0,0.0,,0.05857757478952408,0.9879022000002626,2026-01-19T23:07:14.848068
6120,18,35,5,0.0,,0.05872541666030884,0.9878824000002631,2026-01-19T23:07:14.857204
6130,18,45,5,0.0,,0.05880918353796005,0.9878626000002635,2026-01-19T23:07:14.865989
6140,18,55,3,0.0,,0.05904480814933777,0.9878428000002639,2026-01-19T23:07:14.875437
6150,18,65,4,0.0,,0.05926016718149185,0.9878230000002644,2026-01-19T23:07:14.887866
6160,18,75,0,0.0,,0.05938667058944702,0.9878032000002648,2026-01-19T23:07:14.897284
6170,18,85,1,0.0,,0.0592525340616703,0.9877834000002652,2026-01-19T23:07:14.909251
6180,18,95,0,0.0,,0.05956928804516792,0.9877636000002656,2026-01-19T23:07:14.918056
6190,18,105,5,0.0,,0.05871265009045601,0.9877438000002661,2026-01-19T23:07:14.930987
6200,18,115,0,0.0,,0.058779068291187286,0.9877240000002665,2026-01-19T23:07:14.940391
6210,18,125,4,0.0,,0.058526165783405304,0.9877042000002669,2026-01-19T23:07:14.950566
6220,18,135,3,0.0,,0.05845479667186737,0.9876844000002674,2026-01-19T23:07:14.959173
6230,18,145,3,0.0,,0.059470806270837784,0.9876646000002678,2026-01-19T23:07:14.966710
6240,18,155,1,0.0,,0.059195928275585175,0.9876448000002682,2026-01-19T23:07:14.973081
6250,18,165,0,0.0,,0.05900368094444275,0.9876250000002686,2026-01-19T23:07:14.979676
6260,18,175,2,0.0,,0.05911260098218918,0.9876052000002691,2026-01-19T23:07:14.987549
6270,18,185,0,0.0,,0.05895589664578438,0.9875854000002695,2026-01-19T23:07:14.994968
6280,18,195,1,0.0,,0.05910197272896767,0.9875656000002699,2026-01-19T23:07:15.003624
6290,18,205,2,0.0,,0.058714788407087326,0.9875458000002704,2026-01-19T23:07:15.011399
6300,18,215,0,0.0,,0.05853390693664551,0.9875260000002708,2026-01-19T23:07:15.019762
6310,18,225,3,0.0,,0.058703403919935226,0.9875062000002712,2026-01-19T23:07:15.029139
6320,18,235,4,0.0,,0.05875096470117569,0.9874864000002717,2026-01-19T23:07:15.036598
6330,18,245,3,0.0,,0.058837056159973145,0.9874666000002721,2026-01-19T23:07:15.043479
6340,18,255,0,0.0,,0.05874534696340561,0.9874468000002725,2026-01-19T23:07:15.050338
6350,18,265,1,0.0,,0.05894332006573677,0.987427000000273,2026-01-19T23:07:15.057479
6360,18,275,4,0.0,,0.05882803723216057,0.9874072000002734,2026-01-19T23:07:15.064751
6370,18,285,1,0.0,,0.05878903716802597,0.9873874000002738,2026-01-19T23:07:15.072276
6380,18,295,1,0.0,,0.058681294322013855,0.9873676000002742,2026-01-19T23:07:15.080472
6390,18,305,5,0.0,,0.05832241475582123,0.9873478000002747,2026-01-19T23:07:15.091294
6400,18,315,1,0.0,,0.059985898435115814,0.9873280000002751,2026-01-19T23:07:15.099699
6410,18,325,1,0.0,,0.059540171176195145,0.9873082000002755,2026-01-19T23:07:15.110406
6420,18,335,2,0.0,,0.059546422213315964,0.987288400000276,2026-01-19T23:07:15.118663
6430,19,2,4,0.0,,0.058571457862854004,0.9872686000002764,2026-01-19T23:07:15.137091
6440,19,12,4,0.0,,0.05854742228984833,0.9872488000002768,2026-01-19T23:07:15.145636
6450,19,22,3,0.0,,0.058628667145967484,0.9872290000002772,2026-01-19T23:07:15.154470
6460,19,32,1,0.0,,0.05861598625779152,0.9872092000002777,2026-01-19T23:07:15.162133
6470,19,42,2,0.0,,0.05885890871286392,0.9871894000002781,2026-01-19T23:07:15.168866
6480,19,52,1,0.0,,0.058664046227931976,0.9871696000002785,2026-01-19T23:07:15.175954
6490,19,62,2,0.0,,0.058847177773714066,0.987149800000279,2026-01-19T23:07:15.182488
6500,19,72,0,0.0,,0.059103526175022125,0.9871300000002794,2026-01-19T23:07:15.189816
6510,19,82,2,0.0,,0.0592418871819973,0.9871102000002798,2026-01-19T23:07:15.196383
6520,19,92,4,0.0,,0.05917530134320259,0.9870904000002803,2026-01-19T23:07:15.203513
6530,19,102,3,0.0,,0.059190716594457626,0.9870706000002807,2026-01-19T23:07:15.210641
6540,19,112,4,0.0,,0.05927153304219246,0.9870508000002811,2026-01-19T23:07:15.218218
6550,19,122,4,0.0,,0.05942726880311966,0.9870310000002815,2026-01-19T23:07:15.226018
6560,19,132,2,0.0,,0.05823736637830734,0.987011200000282,2026-01-19T23:07:15.234922
6570,19,142,5,0.0,,0.059036947786808014,0.9869914000002824,2026-01-19T23:07:15.241860
6580,19,152,1,0.0,,0.05924983322620392,0.9869716000002828,2026-01-19T23:07:15.249762
6590,19,162,4,0.0,,0.05911008268594742,0.9869518000002833,2026-01-19T23:07:15.257714
6600,19,172,3,0.0,,0.059084050357341766,0.9869320000002837,2026-01-19T23:07:15.265253
6610,19,182,5,0.0,,0.05903226509690285,0.9869122000002841,2026-01-19T23:07:15.274800
6620,19,192,2,0.0,,0.05907290428876877,0.9868924000002846,2026-01-19T23:07:15.282549
6630,19,202,0,0.0,,0.058946214616298676,0.986872600000285,2026-01-19T23:07:15.290553
6640,19,212,2,0.0,,0.05862925946712494,0.9868528000002854,2026-01-19T23:07:15.298313
6650,19,222,5,0.0,,0.05874054133892059,0.9868330000002858,2026-01-19T23:07:15.305513
6660,19,232,5,0.0,,0.05875557288527489,0.9868132000002863,2026-01-19T23:07:15.312601
6670,19,242,5,0.0,,0.058682918548583984,0.9867934000002867,2026-01-19T23:07:15.319818
6680,19,252,4,0.0,,0.05874500051140785,0.9867736000002871,2026-01-19T23:07:15.327383
6690,19,262,2,0.0,,0.05873639136552811,0.9867538000002876,2026-01-19T23:07:15.334236
6700,19,272,1,0.0,,0.0586090013384819,0.986734000000288,2026-01-19T23:07:15.342407
6710,19,282,4,0.0,,0.05851110816001892,0.9867142000002884,2026-01-19T23:07:15.349892
6720,20,6,3,0.0,,0.05854997783899307,0.9866944000002889,2026-01-19T23:07:15.365997
6730,20,16,1,0.0,,0.05855835974216461,0.9866746000002893,2026-01-19T23:07:15.373402
6740,20,26,2,0.0,,0.0586446076631546,0.9866548000002897,2026-01-19T23:07:15.380898
6750,20,36,0,0.0,,0.05861775577068329,0.9866350000002901,2026-01-19T23:07:15.390591
6760,20,46,1,0.0,,0.05842869356274605,0.9866152000002906,2026-01-19T23:07:15.401373
6770,20,56,2,0.0,,0.05856335908174515,0.986595400000291,2026-01-19T23:07:15.409718
6780,20,66,1,0.0,,0.05898816138505936,0.9865756000002914,2026-01-19T23:07:15.419880
6790,20,76,3,0.0,,0.05912274867296219,0.9865558000002919,2026-01-19T23:07:15.428926
6800,20,86,0,0.0,,0.05924544483423233,0.9865360000002923,2026-01-19T23:07:15.437703
6810,20,96,4,0.0,,0.059133727103471756,0.9865162000002927,2026-01-19T23:07:15.446281
6820,20,106,2,0.0,,0.05917768180370331,0.9864964000002931,2026-01-19T23:07:15.455733
6830,20,116,4,0.0,,0.05935335159301758,0.9864766000002936,2026-01-19T23:07:15.464223
6840,20,126,0,0.0,,0.05930333584547043,0.986456800000294,2026-01-19T23:07:15.472856
6850,20,136,1,0.0,,0.05891167372465134,0.9864370000002944,2026-01-19T23:07:15.481310
6860,20,146,4,0.0,,0.05919754505157471,0.9864172000002949,2026-01-19T23:07:15.491150
6870,20,156,2,0.0,,0.059131279587745667,0.9863974000002953,2026-01-19T23:07:15.500041
6880,20,166,5,0.0,,0.05910852551460266,0.9863776000002957,2026-01-19T23:07:15.509263
6890,20,176,0,0.0,,0.059069931507110596,0.9863578000002962,2026-01-19T23:07:15.522480
6900,20,186,2,0.0,,0.059044040739536285,0.9863380000002966,2026-01-19T23:07:15.534351
6910,20,196,0,0.0,,0.05878911167383194,0.986318200000297,2026-01-19T23:07:15.548525
6920,20,206,2,0.0,,0.058979302644729614,0.9862984000002974,2026-01-19T23:07:15.564552
6930,20,216,3,0.0,,0.05881780758500099,0.9862786000002979,2026-01-19T23:07:15.574949
6940,20,226,1,0.0,,0.05856149271130562,0.9862588000002983,2026-01-19T23:07:15.584466
6950,20,236,0,0.0,,0.05870010703802109,0.9862390000002987,2026-01-19T23:07:15.597454
6960,20,246,4,0.0,,0.05869495868682861,0.9862192000002992,2026-01-19T23:07:15.606029
6970,20,256,5,0.0,,0.058761581778526306,0.9861994000002996,2026-01-19T23:07:15.617602
6980,20,266,1,0.0,,0.05876040831208229,0.9861796000003,2026-01-19T23:07:15.626763
6990,20,276,0,0.0,,0.058801066130399704,0.9861598000003005,2026-01-19T23:07:15.635783
7000,20,286,1,0.0,,0.0582474023103714,0.9861400000003009,2026-01-19T23:07:15.645427
7010,20,296,2,0.0,,0.059063684195280075,0.9861202000003013,2026-01-19T23:07:15.653140
7020,20,306,2,0.0,,0.058624573051929474,0.9861004000003017,2026-01-19T23:07:15.662715
7030,20,316,4,0.0,,0.05865876376628876,0.9860806000003022,2026-01-19T23:07:15.671373
7040,21,8,3,0.0,,0.05853450298309326,0.9860608000003026,2026-01-19T23:07:15.687743
7050,21,18,5,0.0,,0.05860724300146103,0.986041000000303,2026-01-19T23:07:15.696564
7060,21,28,3,0.0,,0.058591388165950775,0.9860212000003035,2026-01-19T23:07:15.704402
7070,21,38,0,0.0,,0.05852952599525452,0.9860014000003039,2026-01-19T23:07:15.711670
7080,21,48,0,0.0,,0.05855611711740494,0.9859816000003043,2026-01-19T23:07:15.719544
7090,21,58,4,0.0,,0.05872298777103424,0.9859618000003048,2026-01-19T23:07:15.728451
7100,21,68,5,0.0,,0.05857163667678833,0.9859420000003052,2026-01-19T23:07:15.735686
7110,21,78,2,0.0,,0.05916491150856018,0.9859222000003056,2026-01-19T23:07:15.742887
7120,21,88,5,0.0,,0.05895867198705673,0.985902400000306,2026-01-19T23:07:15.750150
7130,21,98,3,0.0,,0.0588349848985672,0.9858826000003065,2026-01-19T23:07:15.757655
7140,21,108,3,0.0,,0.05937629193067551,0.9858628000003069,2026-01-19T23:07:15.765278
7150,21,118,4,0.0,,0.05958694592118263,0.9858430000003073,2026-01-19T23:07:15.772564
7160,21,128,3,0.0,,0.05954907089471817,0.9858232000003078,2026-01-19T23:07:15.779582
7170,21,138,0,0.0,,0.05888577178120613,0.9858034000003082,2026-01-19T23:07:15.786773
7180,21,148,2,0.0,,0.0600748136639595,0.9857836000003086,2026-01-19T23:07:15.796461
7190,21,158,5,0.0,,0.05863252282142639,0.985763800000309,2026-01-19T23:07:15.804037
7200,21,168,4,0.0,,0.05830349773168564,0.9857440000003095,2026-01-19T23:07:15.811327
7210,21,178,3,0.0,,0.0584690123796463,0.9857242000003099,2026-01-19T23:07:15.819612
7220,21,188,5,25.0,,0.05901482328772545,0.9857044000003103,2026-01-19T23:07:15.827424
7230,21,198,1,0.0,,0.05909896641969681,0.9856846000003108,2026-01-19T23:07:15.835600
7240,21,208,5,0.0,,0.059370823204517365,0.9856648000003112,2026-01-19T23:07:15.844433
7250,21,218,3,0.0,,0.059294939041137695,0.9856450000003116,2026-01-19T23:07:15.852829
7260,21,228,3,0.0,,0.05937739461660385,0.9856252000003121,2026-01-19T23:07:15.860187
7270,21,238,1,0.0,,0.05916779860854149,0.9856054000003125,2026-01-19T23:07:15.867710
7280,21,248,4,0.0,,0.059186920523643494,0.9855856000003129,2026-01-19T23:07:15.875149
7290,21,258,4,0.0,,0.05925493314862251,0.9855658000003134,2026-01-19T23:07:15.882302
7300,21,268,3,0.0,,0.05906074494123459,0.9855460000003138,2026-01-19T23:07:15.889538
7310,21,278,5,0.0,,0.059221040457487106,0.9855262000003142,2026-01-19T23:07:15.896427
7320,21,288,1,0.0,,0.058978158980607986,0.9855064000003146,2026-01-19T23:07:15.904218
7330,21,298,0,0.0,,0.05876007676124573,0.9854866000003151,2026-01-19T23:07:15.911622
7340,21,308,3,0.0,,0.058941252529621124,0.9854668000003155,2026-01-19T23:07:15.921058
7350,21,318,2,0.0,,0.05885995924472809,0.9854470000003159,2026-01-19T23:07:15.930237
7360,21,328,5,0.0,,0.05904676020145416,0.9854272000003164,2026-01-19T23:07:15.937770
7370,21,338,1,0.0,,0.05894257873296738,0.9854074000003168,2026-01-19T23:07:15.945906
7380,22,0,2,0.0,,0.058618102222681046,0.9853876000003172,2026-01-19T23:07:15.964310
7390,22,10,4,0.0,,0.058572255074977875,0.9853678000003177,2026-01-19T23:07:15.973246
7400,22,20,0,0.0,,0.058557815849781036,0.9853480000003181,2026-01-19T23:07:15.981883
7410,22,30,0,0.0,,0.058683834969997406,0.9853282000003185,2026-01-19T23:07:15.991290
7420,22,40,1,0.0,,0.058304764330387115,0.9853084000003189,2026-01-19T23:07:15.998455
7430,22,50,5,0.0,,0.05905627831816673,0.9852886000003194,2026-01-19T23:07:16.005670
7440,22,60,5,0.0,,0.05872591584920883,0.9852688000003198,2026-01-19T23:07:16.013993
7450,22,70,1,0.0,,0.060199737548828125,0.9852490000003202,2026-01-19T23:07:16.020958
7460,22,80,5,0.0,,0.059268370270729065,0.9852292000003207,2026-01-19T23:07:16.029601
7470,22,90,5,0.0,,0.05945327877998352,0.9852094000003211,2026-01-19T23:07:16.040401
7480,22,100,2,0.0,,0.05946812406182289,0.9851896000003215,2026-01-19T23:07:16.047900
7490,22,110,1,0.0,,0.059348031878471375,0.985169800000322,2026-01-19T23:07:16.055380
7500,22,120,5,0.0,,0.059688400477170944,0.9851500000003224,2026-01-19T23:07:16.063285
7510,22,130,1,0.0,,0.05920586735010147,0.9851302000003228,2026-01-19T23:07:16.070662
7520,22,140,4,0.0,,0.058699123561382294,0.9851104000003232,2026-01-19T23:07:16.077886
7530,22,150,3,0.0,,0.05917087569832802,0.9850906000003237,2026-01-19T23:07:16.087326
7540,22,160,3,0.0,,0.05926669389009476,0.9850708000003241,2026-01-19T23:07:16.094977
7550,22,170,1,0.0,,0.05929743871092796,0.9850510000003245,2026-01-19T23:07:16.102753
7560,22,180,1,0.0,,0.05920802056789398,0.985031200000325,2026-01-19T23:07:16.110667
7570,22,190,4,0.0,,0.059266749769449234,0.9850114000003254,2026-01-19T23:07:16.119344
7580,22,200,5,0.0,,0.059257544577121735,0.9849916000003258,2026-01-19T23:07:16.126899
7590,22,210,2,0.0,,0.05928435176610947,0.9849718000003262,2026-01-19T23:07:16.136696
7600,22,220,2,0.0,,0.059082645922899246,0.9849520000003267,2026-01-19T23:07:16.146182
7610,22,230,4,0.0,,0.05887673795223236,0.9849322000003271,2026-01-19T23:07:16.157790
7620,22,240,1,0.0,,0.05890408530831337,0.9849124000003275,2026-01-19T23:07:16.167261
7630,22,250,4,0.0,,0.05890078842639923,0.984892600000328,2026-01-19T23:07:16.179633
7640,22,260,0,0.0,,0.05898250266909599,0.9848728000003284,2026-01-19T23:07:16.188295
7650,22,270,0,0.0,,0.05895297974348068,0.9848530000003288,2026-01-19T23:07:16.198242
7660,22,280,0,0.0,,0.05896057188510895,0.9848332000003293,2026-01-19T23:07:16.208095
7670,22,290,1,0.0,,0.059338100254535675,0.9848134000003297,2026-01-19T23:07:16.218029
7680,22,300,4,25.0,,0.05905674397945404,0.9847936000003301,2026-01-19T23:07:16.230084
7690,22,310,3,0.0,,0.05831990763545036,0.9847738000003305,2026-01-19T23:07:16.241203
7700,22,320,4,0.0,,0.059449393302202225,0.984754000000331,2026-01-19T23:07:16.254105
7710,22,330,5,0.0,,0.059229277074337006,0.9847342000003314,2026-01-19T23:07:16.265886
7720,22,340,0,0.0,,0.05944819748401642,0.9847144000003318,2026-01-19T23:07:16.277553
7730,22,350,5,0.0,,0.059286829084157944,0.9846946000003323,2026-01-19T23:07:16.286759
7740,23,7,4,0.0,,0.05859620124101639,0.9846748000003327,2026-01-19T23:07:16.306937
7750,23,17,1,0.0,,0.0585453100502491,0.9846550000003331,2026-01-19T23:07:16.314664
7760,23,27,2,0.0,,0.05866313725709915,0.9846352000003336,2026-01-19T23:07:16.323412
7770,23,37,3,0.0,,0.058604784309864044,0.984615400000334,2026-01-19T23:07:16.330814
7780,23,47,4,0.0,,0.058379240334033966,0.9845956000003344,2026-01-19T23:07:16.337850
7790,23,57,4,0.0,,0.05885612964630127,0.9845758000003348,2026-01-19T23:07:16.344987
7800,23,67,3,0.0,,0.059190720319747925,0.9845560000003353,2026-01-19T23:07:16.352443
7810,23,77,2,0.0,,0.059139616787433624,0.9845362000003357,2026-01-19T23:07:16.359566
7820,23,87,1,0.0,,0.059187084436416626,0.9845164000003361,2026-01-19T23:07:16.367040
7830,23,97,0,0.0,,0.059074532240629196,0.9844966000003366,2026-01-19T23:07:16.374330
7840,23,107,2,0.0,,0.059217385947704315,0.984476800000337,2026-01-19T23:07:16.381442
7850,23,117,2,0.0,,0.059013623744249344,0.9844570000003374,2026-01-19T23:07:16.389384
7860,23,127,4,0.0,,0.05877218768000603,0.9844372000003379,2026-01-19T23:07:16.400066
7870,23,137,4,0.0,,0.05915899574756622,0.9844174000003383,2026-01-19T23:07:16.408267
7880,23,147,2,0.0,,0.05916064232587814,0.9843976000003387,2026-01-19T23:07:16.416142
7890,23,157,2,0.0,,0.05905309319496155,0.9843778000003391,2026-01-19T23:07:16.427390
7900,23,167,1,0.0,,0.05916775390505791,0.9843580000003396,2026-01-19T23:07:16.435485
7910,23,177,4,0.0,,0.05903958901762962,0.98433820000034,2026-01-19T23:07:16.445276
7920,23,187,4,0.0,,0.05910620838403702,0.9843184000003404,2026-01-19T23:07:16.452907
7930,23,197,2,0.0,,0.05874098464846611,0.9842986000003409,2026-01-19T23:07:16.461971
7940,23,207,3,0.0,,0.058694563806056976,0.9842788000003413,2026-01-19T23:07:16.470540
7950,23,217,2,0.0,,0.058465879410505295,0.9842590000003417,2026-01-19T23:07:16.480606
7960,23,227,0,0.0,,0.05873436480760574,0.9842392000003422,2026-01-19T23:07:16.490060
7970,23,237,0,0.0,,0.05872059240937233,0.9842194000003426,2026-01-19T23:07:16.498147
7980,23,247,2,0.0,,0.05868621543049812,0.984199600000343,2026-01-19T23:07:16.505818
7990,23,257,0,0.0,,0.0588039830327034,0.9841798000003434,2026-01-19T23:07:16.513763
8000,23,267,2,0.0,,0.0587749108672142,0.9841600000003439,2026-01-19T23:07:16.522249
8010,23,277,0,0.0,,0.058618731796741486,0.9841402000003443,2026-01-19T23:07:16.532676
8020,23,287,2,0.0,,0.058839619159698486,0.9841204000003447,2026-01-19T23:07:16.540985
8030,24,8,4,0.0,,0.05853450298309326,0.9841006000003452,2026-01-19T23:07:16.559620
8040,24,18,4,0.0,,0.05860724300146103,0.9840808000003456,2026-01-19T23:07:16.567589
8050,24,28,3,0.0,,0.058591388165950775,0.984061000000346,2026-01-19T23:07:16.574343
8060,24,38,2,0.0,,0.05852952599525452,0.9840412000003464,2026-01-19T23:07:16.581950
8070,24,48,5,0.0,,0.05858667194843292,0.9840214000003469,2026-01-19T23:07:16.589840
8080,24,58,1,0.0,,0.05925270915031433,0.9840016000003473,2026-01-19T23:07:16.597717
8090,24,68,0,0.0,,0.059043265879154205,0.9839818000003477,2026-01-19T23:07:16.605601
8100,24,78,2,0.0,,0.05941004678606987,0.9839620000003482,2026-01-19T23:07:16.613107
8110,24,88,2,0.0,,0.059482939541339874,0.9839422000003486,2026-01-19T23:07:16.620626
8120,24,98,3,0.0,,0.059473685920238495,0.983922400000349,2026-01-19T23:07:16.628361
8130,24,108,3,0.0,,0.05880226194858551,0.9839026000003495,2026-01-19T23:07:16.635647
8140,24,118,2,0.0,,0.059079430997371674,0.9838828000003499,2026-01-19T23:07:16.645697
8150,24,128,4,0.0,,0.058942411094903946,0.9838630000003503,2026-01-19T23:07:16.657179
8160,24,138,1,0.0,,0.058737315237522125,0.9838432000003507,2026-01-19T23:07:16.669179
8170,24,148,4,0.0,,0.05923967808485031,0.9838234000003512,2026-01-19T23:07:16.677507
8180,24,158,3,0.0,,0.0591328889131546,0.9838036000003516,2026-01-19T23:07:16.686068
8190,24,168,1,0.0,,0.0590951144695282,0.983783800000352,2026-01-19T23:07:16.698446
8200,24,178,0,0.0,,0.05903647467494011,0.9837640000003525,2026-01-19T23:07:16.705993
8210,24,188,3,0.0,,0.059061482548713684,0.9837442000003529,2026-01-19T23:07:16.713556
8220,24,198,5,0.0,,0.05867040902376175,0.9837244000003533,2026-01-19T23:07:16.721490
