episode,total_reward,episode_length,avg_loss,avg_q_value,epsilon,timestamp,total_steps,training_time_seconds,eval_reward,buffer_reward_min,buffer_reward_max,buffer_reward_mean,buffer_reward_std
13,50.0,319,0,0.43999469839036465,0.9534996999999665,2026-01-23T00:28:21.119174,4697,0.26776766777038574,,0.0,3.0,0.005322546,0.06939156
14,250.0,369,0.0006667363231827039,1.71676553101153,0.9498465999999639,2026-01-23T00:28:21.576911,5066,0.4553818702697754,,0.0,3.0,0.005428346,0.067709886
15,25.0,301,0.0007484411512147441,3.9064996957778932,0.9468666999999618,2026-01-23T00:28:22.317602,5367,0.7383460998535156,,0.0,3.0,0.0051704864,0.065880425
16,50.0,250,0.0007225459004682003,2.571905131340027,0.94439169999996,2026-01-23T00:28:22.957594,5617,0.6372933387756348,,0.0,3.0,0.005029375,0.06457213
17,150.0,325,0.0007270117442685124,2.0477284247224983,0.9411741999999577,2026-01-23T00:28:23.765351,5942,0.8050870895385742,,0.0,3.0,0.005006732,0.06327288
18,0.0,280,0.0007295690078633145,0.7249882348946163,0.9384021999999557,2026-01-23T00:28:24.460605,6222,0.6925063133239746,,0.0,3.0,0.004781421,0.061841518
19,150.0,321,0.0008417562944771362,1.0153342485427856,0.9352242999999534,2026-01-23T00:28:25.231392,6543,0.7679131031036377,,0.0,3.0,0.0047760964,0.060769998
20,475.0,430,0.000709979682661859,0.7192685680333958,0.9309672999999503,2026-01-23T00:28:26.286286,6973,1.0519137382507324,,0.0,3.0,0.005162771,0.06937899
21,125.0,320,0.00041906675559744144,0.8306139595806599,0.927799299999948,2026-01-23T00:28:27.060310,7293,0.7709884643554688,,0.0,3.0,0.0051076375,0.06815046
22,50.0,311,0.000475981044985474,0.8593163298022363,0.9247203999999458,2026-01-23T00:28:27.808062,7604,0.7444438934326172,,0.0,3.0,0.0049644923,0.0668681
23,450.0,346,0.0007093081323867355,1.0549207066788393,0.9212949999999434,2026-01-23T00:28:28.646139,7950,0.8347184658050537,,0.0,3.0,0.0053144656,0.07383304
24,225.0,351,0.0008213879946702542,0.7970192283391953,0.9178200999999409,2026-01-23T00:28:29.543079,8301,0.8936741352081299,,0.0,3.0,0.0053608,0.072710976
25,175.0,362,0.0008226183595070324,0.7383573568529553,0.9142362999999383,2026-01-23T00:28:30.429729,8663,0.8831562995910645,,0.0,3.0,0.0053387973,0.07152273
26,350.0,410,0.000762177937258457,0.8107282301274742,0.9101772999999354,2026-01-23T00:28:31.443601,9073,1.0104155540466309,,0.0,3.0,0.0054833023,0.07055441
27,200.0,325,0.0006390818482486793,0.6522304769605398,0.906959799999933,2026-01-23T00:28:32.228594,9398,0.7813379764556885,,0.0,3.0,0.005506491,0.06969711
28,100.0,278,0.0005917276342708126,0.7851420321634838,0.904207599999931,2026-01-23T00:28:32.937228,9676,0.7050521373748779,,0.0,3.0,0.005451633,0.068874426
29,50.0,280,0.00047504916801699437,0.7579026126435825,0.9014355999999291,2026-01-23T00:28:33.638043,9956,0.6971025466918945,,0.0,3.0,0.0053485334,0.06799346
30,250.0,440,0.0040264745002322015,1.2677137472412803,0.8970795999999259,2026-01-23T00:28:34.716452,10396,1.0745861530303955,,0.0,3.0,0.0053626397,0.066979095
31,300.0,388,0.004347400054643913,1.2070426299021795,0.8932383999999232,2026-01-23T00:28:35.645651,10784,0.9251492023468018,,0.0,3.0,0.005447886,0.06627504
32,50.0,265,0.0004596180812698619,0.9787943936311282,0.8906148999999213,2026-01-23T00:28:36.304109,11049,0.654341459274292,,0.0,3.0,0.005362476,0.06556339
33,450.0,467,0.0006342704624409595,0.9138169098407665,0.885991599999918,2026-01-23T00:28:37.473799,11516,1.1651227474212646,,0.0,3.0,0.0055357763,0.06495288
34,175.0,322,0.0004316741766956511,0.9047233089804649,0.8828037999999157,2026-01-23T00:28:38.281643,11838,0.8035469055175781,,0.0,3.0,0.0055330293,0.06434498
35,100.0,356,0.0007426330619687684,0.8395954850647185,0.8792793999999131,2026-01-23T00:28:39.165919,12194,0.8800144195556641,,0.0,3.0,0.005453502,0.063560076
36,25.0,300,0.005659838938906129,0.928617016474406,0.876309399999911,2026-01-23T00:28:39.902756,12494,0.7325608730316162,,0.0,3.0,0.0053425645,0.06283603
37,275.0,423,0.00042081266229572413,0.7196645452862694,0.872121699999908,2026-01-23T00:28:40.946189,12917,1.039046287536621,,0.0,3.0,0.005380506,0.06221695
38,100.0,287,0.0003285854242979743,0.6961589435051228,0.8692803999999059,2026-01-23T00:28:41.624452,13204,0.6737384796142578,,0.0,3.0,0.005339291,0.0616892
39,325.0,363,0.009258378218444503,0.7396252701679865,0.8656866999999033,2026-01-23T00:28:42.523425,13567,0.8925149440765381,,0.0,3.0,0.0054359846,0.061333667
40,225.0,414,0.00837786855423214,0.6551143725713094,0.8615880999999004,2026-01-23T00:28:43.611621,13981,1.0832219123840332,,0.0,3.0,0.0054359487,0.060743593
41,250.0,443,0.0006210569181038492,0.6319177895784378,0.8572023999998972,2026-01-23T00:28:44.682392,14424,1.0658681392669678,,0.0,3.0,0.0054423185,0.06015658
42,100.0,337,0.0010102417142246957,0.6070302777430591,0.8538660999998948,2026-01-23T00:28:45.509952,14761,0.8224358558654785,,0.0,3.0,0.005385814,0.059607603
